id,x,y
1575,0.019863088,0.01122616
1576,0.019753862,0.011147342
1577,0.019541845,0.010979031
1578,0.019647069,0.011064219
1579,0.021793149,0.004712021
1580,0.023626894,0.005465529
1581,0.026790172,0.01387343
1582,0.023059467,0.01390388
1583,0.023067325,0.00515571
1584,0.02274815,0.005185214
1585,0.028143298,0.007555548
1586,0.020090798,0.011597863
1587,0.019158008,0.010811611
1588,0.021165455,0.00464657
1589,0.020911105,0.004432076
1590,0.018695826,0.003782361
1591,0.022466378,0.005092254
1592,0.022321755,0.005043912
1593,0.01811778,0.009979443
1594,0.02217499,0.004994811
1595,0.018807374,0.010357478
1596,0.02318299,0.013854315
1597,0.018693559,0.010267063
1598,0.028151628,0.007433257
1599,0.018577607,0.010174157
1600,0.019088239,0.003890487
1601,0.022027737,0.004945859
1602,0.019437566,0.010891194
1603,0.021507019,0.004604515
1604,0.02650376,0.013719176
1605,0.023315907,0.013794907
1606,0.016972533,0.009176222
1607,0.017713558,0.009660919
1608,0.017850962,0.0097731
1609,0.017373331,0.009202834
1610,0.01436682,0.0074644
1611,0.020286774,0.011752819
1612,0.025767386,0.013392765
1613,0.019334516,0.01080244
1614,0.027362153,0.012896324
1615,0.01798497,0.009877864
1616,0.026415063,0.013764449
1617,0.020188149,0.004217674
1618,0.027604276,0.013144795
1619,0.019760896,0.004254134
1620,0.016767526,0.009329364
1621,0.023321198,0.005238063
1622,0.017682787,0.009428446
1623,0.019579399,0.004205683
1624,0.019392079,0.004156756
1625,0.015955357,0.003310191
1626,0.023511248,0.005424797
1627,0.016641172,0.009069053
1628,0.020091966,0.004363186
1629,0.01640984,0.008730723
1630,0.020351352,0.004295498
1631,0.023734523,0.013603398
1632,0.017540086,0.009302974
1633,0.021650581,0.004658135
1634,0.02599345,0.013487592
1635,0.016201334,0.008364587
1636,0.013605814,0.007140041
1637,0.018893298,0.003836642
1638,0.028198626,0.007947279
1639,0.015211423,0.007650991
1640,0.01571554,0.008315473
1641,0.017786101,0.003747826
1642,0.020521049,0.004404123
1643,0.015535104,0.008203805
1644,0.027451713,0.013454555
1645,0.017120546,0.003589979
1646,0.018209918,0.003851949
1647,0.017567556,0.00369518
1648,0.017346075,0.003642573
1649,0.015343692,0.007802339
1650,0.024357852,0.013429717
1651,0.018493857,0.003728156
1652,0.015569583,0.002980512
1653,0.013977476,0.007357271
1654,0.016193232,0.003368914
1655,0.023918597,0.013473312
1656,0.013408977,0.007018785
1657,0.024633672,0.0138404
1658,0.024128242,0.013463446
1659,0.016893499,0.003536572
1660,0.016015824,0.00826777
1661,0.018000523,0.003799985
1662,0.016428968,0.0034262
1663,0.013354572,0.002603335
1664,0.0138362,0.002892352
1665,0.013148021,0.002025001
1666,0.014384463,0.002719257
1667,0.026100446,0.013766554
1668,0.028052736,0.012517191
1669,0.012903707,0.001696144
1670,0.010295357,0.006488686
1671,0.027901724,0.007289065
1672,0.02258146,0.013953998
1673,0.027785312,0.007228772
1674,0.022578035,0.013853392
1675,0.027694341,0.007199964
1676,0.022521332,0.013810092
1677,0.027620537,0.007182143
1678,0.022473674,0.013765022
1679,0.027579857,0.007164299
1680,0.027535413,0.007135179
1681,0.022430375,0.01371868
1682,0.027486673,0.007104197
1683,0.022387721,0.013670896
1684,0.027435962,0.007074512
1685,0.02738299,0.007045496
1686,0.02234433,0.013622002
1687,0.027327381,0.007017018
1688,0.022299962,0.013571936
1689,0.027270302,0.006989863
1690,0.022254976,0.013520417
1691,0.027212406,0.00696381
1692,0.027153751,0.006938064
1693,0.022210449,0.013468025
1694,0.027093891,0.006911867
1695,0.022164652,0.013414489
1696,0.026968632,0.006856884
1697,0.022116724,0.013360327
1698,0.022066964,0.013305903
1699,0.026836498,0.006800382
1700,0.022015743,0.013251382
1701,0.02676766,0.006771515
1702,0.021963229,0.013196904
1703,0.026697598,0.00674197
1704,0.021909691,0.013142331
1705,0.026626384,0.006711993
1706,0.02655405,0.006681702
1707,0.021855541,0.013087413
1708,0.026480604,0.006651185
1709,0.027934887,0.007363363
1710,0.021801185,0.013031901
1711,0.026406063,0.006620528
1712,0.022651475,0.013902731
1713,0.021746719,0.012975707
1714,0.026330553,0.006589879
1715,0.021691864,0.012918715
1716,0.026254209,0.006559405
1717,0.021636313,0.012861008
1718,0.026176967,0.006529167
1719,0.022742385,0.013893948
1720,0.026098523,0.006499071
1721,0.021579457,0.012802051
1722,0.026018495,0.006468696
1723,0.021521552,0.012742017
1724,0.025936866,0.006437671
1725,0.02146242,0.012680454
1726,0.025017692,0.005975001
1727,0.025853716,0.006405711
1728,0.021401772,0.012617189
1729,0.02576928,0.006372627
1730,0.025683824,0.00633837
1731,0.021339415,0.012552317
1732,0.025597641,0.006303122
1733,0.021275343,0.012486001
1734,0.025510995,0.006267408
1735,0.021209765,0.012418224
1736,0.025423957,0.006231834
1737,0.021142814,0.012348651
1738,0.025336178,0.006196254
1739,0.021074271,0.01227675
1740,0.021003725,0.012201945
1741,0.022844076,0.013977417
1742,0.020929946,0.012122818
1743,0.020754192,0.012024836
1744,0.025064478,0.006091614
1745,0.024872225,0.00602022
1746,0.024773609,0.005983521
1747,0.020594977,0.01181525
1748,0.0206572,0.011885118
1749,0.024673279,0.00594651
1750,0.025247827,0.006161605
1751,0.026995121,0.013533091
1752,0.020446418,0.011794362
1753,0.024571249,0.005909245
1754,0.024468422,0.005872539
1755,0.024364384,0.005836739
1756,0.026772771,0.013719088
1757,0.024258059,0.005801031
1758,0.028024949,0.007446443
1759,0.024149455,0.005764889
1760,0.019977005,0.01129435
1761,0.024038481,0.005727822
1762,0.023925545,0.005689785
1763,0.023696052,0.005610864
1764,0.023811279,0.005650705
1765,0.019919824,0.011121742
1766,0.02801306,0.00754408
1767,0.022948062,0.013944284
1768,0.019710809,0.010968802
1769,0.019814186,0.01104845
1770,0.018549986,0.009978827
1771,0.020210337,0.011636483
1772,0.020389855,0.011703757
1773,0.026686212,0.013779125
1774,0.021880357,0.004896327
1775,0.023033146,0.013795217
1776,0.019608701,0.010883343
1777,0.01923204,0.010713251
1778,0.023394181,0.005386002
1779,0.018339118,0.009979006
1780,0.022129329,0.005123366
1781,0.023147749,0.005309131
1782,0.01877516,0.010165579
1783,0.021980971,0.005077825
1784,0.018662859,0.010073238
1785,0.026614146,0.013656342
1786,0.021733508,0.00484467
1787,0.021305898,0.004691359
1788,0.019847846,0.004454931
1789,0.023146268,0.013738139
1790,0.027452411,0.013173726
1791,0.021023301,0.004611883
1792,0.015660299,0.008057737
1793,0.018079277,0.009773046
1794,0.022885056,0.005228439
1795,0.019679256,0.004409591
1796,0.017815564,0.009556528
1797,0.026521614,0.013541698
1798,0.022277767,0.005170093
1799,0.023582144,0.005571549
1800,0.02005204,0.01148438
1801,0.01794662,0.009672558
1802,0.019200947,0.004106903
1803,0.019507445,0.010795008
1804,0.016929278,0.009289707
1805,0.026310971,0.013696299
1806,0.023018327,0.005269536
1807,0.018615728,0.003955123
1808,0.020735133,0.004414182
1809,0.019499321,0.004364049
1810,0.022564312,0.005260521
1811,0.019993074,0.004505085
1812,0.027975254,0.007658237
1813,0.022423519,0.005216026
1814,0.019128522,0.010623941
1815,0.018209843,0.009875586
1816,0.016567087,0.008826973
1817,0.020337079,0.004537533
1818,0.017494852,0.00388194
1819,0.013738615,0.006958886
1820,0.017048452,0.003782686
1821,0.021590877,0.004792576
1822,0.028031496,0.007861695
1823,0.015879219,0.003515892
1824,0.015601478,0.008468754
1825,0.018915834,0.01044619
1826,0.023739453,0.013453485
1827,0.018414648,0.003903555
1828,0.020228732,0.00443932
1829,0.01635368,0.003627424
1830,0.015495988,0.007937812
1831,0.02548047,0.013273344
1832,0.015109023,0.007481815
1833,0.015389172,0.007533981
1834,0.027411971,0.013043573
1835,0.027532475,0.012679181
1836,0.024602944,0.01339036
1837,0.016820306,0.003732095
1838,0.027274739,0.013426116
1839,0.015720103,0.003251008
1840,0.024120444,0.013260938
1841,0.014590117,0.00745238
1842,0.017926499,0.003980947
1843,0.019008061,0.00405677
1844,0.01542019,0.002708865
1845,0.027771009,0.012480783
1846,0.024884047,0.013588966
1847,0.017273653,0.003832144
1848,0.012608324,0.006641215
1849,0.017713137,0.003931449
1850,0.013214489,0.006892424
1851,0.016117577,0.003572238
1852,0.01767453,0.009152502
1853,0.016123733,0.008102677
1854,0.016673021,0.008677321
1855,0.016315892,0.008181386
1856,0.016588507,0.00368024
1857,0.015182374,0.002649156
1858,0.013136135,0.006535674
1859,0.012869891,0.00670695
1860,0.017205685,0.009121452
1861,0.012865013,0.001981298
1862,0.013619377,0.002621694
1863,0.014083142,0.002917123
1864,0.01283177,0.00227598
1865,0.018812737,0.004005756
1866,0.028336469,0.012590211
1867,0.023927422,0.013280731
1868,0.022666032,0.013804138
1869,0.02771366,0.007273505
1870,0.022551019,0.013762219
1871,0.022508925,0.013720236
1872,0.027623463,0.007233965
1873,0.027494237,0.007190903
1874,0.027445829,0.007158908
1875,0.022469673,0.013673746
1876,0.027397029,0.007129788
1877,0.02680237,0.006866036
1878,0.027346922,0.007099759
1879,0.022428498,0.013625202
1880,0.027293736,0.007070918
1881,0.022385154,0.013575855
1882,0.027237946,0.0070464
1883,0.022340734,0.013525665
1884,0.027180452,0.00702413
1885,0.027121987,0.00700116
1886,0.022296853,0.013472982
1887,0.027061991,0.006975949
1888,0.022255711,0.013418432
1889,0.022211321,0.013362186
1890,0.022163075,0.013306038
1891,0.022112744,0.013250407
1892,0.027032508,0.006885113
1893,0.022061229,0.013195287
1894,0.026732823,0.006836882
1895,0.022008888,0.013140531
1896,0.026662253,0.006807132
1897,0.021956109,0.013085811
1898,0.026590537,0.006777119
1899,0.026517721,0.006746863
1900,0.021903293,0.013030825
1901,0.022736302,0.013800106
1902,0.026443839,0.006716445
1903,0.021850934,0.012975442
1904,0.026368933,0.006686095
1905,0.021798641,0.012919311
1906,0.026293092,0.00665607
1907,0.026216552,0.006626581
1908,0.026139239,0.006597619
1909,0.02606068,0.006568846
1910,0.025980281,0.006539585
1911,0.021578815,0.01268695
1912,0.025898147,0.006509587
1913,0.021520924,0.012626219
1914,0.025814284,0.006478674
1915,0.026935743,0.006921398
1916,0.025728902,0.006446716
1917,0.021461571,0.012563693
1918,0.025642343,0.006413732
1919,0.021400644,0.012499264
1920,0.025555078,0.006379906
1921,0.021338327,0.012432999
1922,0.025467597,0.006345663
1923,0.021274794,0.012364915
1924,0.025380028,0.006311503
1925,0.02120994,0.012294677
1926,0.02007845,0.011074279
1927,0.021143677,0.012221763
1928,0.021076212,0.012145537
1929,0.025291205,0.006276845
1930,0.021008354,0.01206447
1931,0.020714738,0.011959301
1932,0.021745522,0.012862317
1933,0.024826244,0.006104515
1934,0.024969392,0.006056365
1935,0.020681791,0.011739234
1936,0.024728084,0.00606891
1937,0.024628589,0.006033113
1938,0.020532945,0.011749808
1939,0.027866462,0.007339688
1940,0.024527235,0.005996923
1941,0.021635551,0.012746313
1942,0.02442595,0.005961664
1943,0.022831967,0.013873855
1944,0.024218353,0.005893091
1945,0.023466602,0.005532838
1946,0.024110965,0.0058589
1947,0.023772927,0.005752786
1948,0.02400098,0.005824144
1949,0.020029554,0.01118164
1950,0.020489899,0.011670091
1951,0.023888709,0.005788784
1952,0.020351,0.011604022
1953,0.019873532,0.010949548
1954,0.019306211,0.010614611
1955,0.021682723,0.004980203
1956,0.022929646,0.013839987
1957,0.020209029,0.011497937
1958,0.027923344,0.007435115
1959,0.019774672,0.01087164
1960,0.023229539,0.005457784
1961,0.01874855,0.009971253
1962,0.019759225,0.004614657
1963,0.02511151,0.00620796
1964,0.022974528,0.005383702
1965,0.022243194,0.005298093
1966,0.02326664,0.013667326
1967,0.01940685,0.010705043
1968,0.018429026,0.009880239
1969,0.022094635,0.005255896
1970,0.021832898,0.005030993
1971,0.023658097,0.005715717
1972,0.018884724,0.010255057
1973,0.021257686,0.004835311
1974,0.026861727,0.013443064
1975,0.022841737,0.005344275
1976,0.018856272,0.010062666
1977,0.022705732,0.005302864
1978,0.022997333,0.013694857
1979,0.019021971,0.010534713
1980,0.020983541,0.004770346
1981,0.01967676,0.010787301
1982,0.018037144,0.00958193
1983,0.016816758,0.008768056
1984,0.017806629,0.009328369
1985,0.01792112,0.009467673
1986,0.026447184,0.013452917
1987,0.021397851,0.004880477
1988,0.027904144,0.007517904
1989,0.020098267,0.011348871
1990,0.018168889,0.009667819
1991,0.020552928,0.00460365
1992,0.020208394,0.0046418
1993,0.022388803,0.005341009
1994,0.019312572,0.004317216
1995,0.020115495,0.004565171
1996,0.016724778,0.008912255
1997,0.018300286,0.009773008
1998,0.027481863,0.012479993
1999,0.014816274,0.007382588
2000,0.027179353,0.012975215
2001,0.023545323,0.013458398
2002,0.019594941,0.004570028
2003,0.016980611,0.0039749
2004,0.017457539,0.009065017
2005,0.014553263,0.007205457
2006,0.012270428,0.0065414
2007,0.018929826,0.004222765
2008,0.016398372,0.007979135
2009,0.016283713,0.003828285
2010,0.01704061,0.009048726
2011,0.027902594,0.007774179
2012,0.021540936,0.004929724
2013,0.022530602,0.005381871
2014,0.028056026,0.008159199
2015,0.0166665,0.00842567
2016,0.026145605,0.013268438
2017,0.016536865,0.008256804
2018,0.015947182,0.008012098
2019,0.015408147,0.003402527
2020,0.018338425,0.004078466
2021,0.020847321,0.004757867
2022,0.015305681,0.007377076
2023,0.026633611,0.013453377
2024,0.015834203,0.008165004
2025,0.017643826,0.0041139
2026,0.012800937,0.006313444
2027,0.012527048,0.006414527
2028,0.024338473,0.013213612
2029,0.015487502,0.003191737
2030,0.017205253,0.004021148
2031,0.027248813,0.013109748
2032,0.017426172,0.004067045
2033,0.024863252,0.013355305
2034,0.026963651,0.013310825
2035,0.027735367,0.012248725
2036,0.024897486,0.013825811
2037,0.01563183,0.007803548
2038,0.013547957,0.006839517
2039,0.017856024,0.004159811
2040,0.016519483,0.003878505
2041,0.016046234,0.00377542
2042,0.01789828,0.009109953
2043,0.025706347,0.013061037
2044,0.025148081,0.013319768
2045,0.018538503,0.00412689
2046,0.015808351,0.003720827
2047,0.018734712,0.00417422
2048,0.013066509,0.0062793
2049,0.02375437,0.013275684
2050,0.016751915,0.003927156
2051,0.013796263,0.003138132
2052,0.024096159,0.013076034
2053,0.013555214,0.003131603
2054,0.027632635,0.007307157
2055,0.027542327,0.007240547
2056,0.027453149,0.007230811
2057,0.027406838,0.00721753
2058,0.0273571,0.007187428
2059,0.02697042,0.007013671
2060,0.02247024,0.013579079
2061,0.027311187,0.007152483
2062,0.02726453,0.007122008
2063,0.022425328,0.013529057
2064,0.027211346,0.007104516
2065,0.027153077,0.007089587
2066,0.022379832,0.013480871
2067,0.027032688,0.007042481
2068,0.022337515,0.013430238
2069,0.02230412,0.013371361
2070,0.026907271,0.006987688
2071,0.022259304,0.013310902
2072,0.022208622,0.013252767
2073,0.02215703,0.013196483
2074,0.022105457,0.013141046
2075,0.026702503,0.006904863
2076,0.022053987,0.013086184
2077,0.026631786,0.006875003
2078,0.026559752,0.006845063
2079,0.022002867,0.013031235
2080,0.026486402,0.006814954
2081,0.021952368,0.012975815
2082,0.026412034,0.006784645
2083,0.021903088,0.012920229
2084,0.026336834,0.006754528
2085,0.026260819,0.006725155
2086,0.027834576,0.007406975
2087,0.027744709,0.007365254
2088,0.026870566,0.006894502
2089,0.026184091,0.006696662
2090,0.021802336,0.012806503
2091,0.026106691,0.006668749
2092,0.026773406,0.006935061
2093,0.026028102,0.006640849
2094,0.025947383,0.006612198
2095,0.021694351,0.012691196
2096,0.020342875,0.011498951
2097,0.021581778,0.012573428
2098,0.025864983,0.006583053
2099,0.025780594,0.006553239
2100,0.021523673,0.012511754
2101,0.025694333,0.006522568
2102,0.025606731,0.006491043
2103,0.021464715,0.012448157
2104,0.025518348,0.006458797
2105,0.021404833,0.012382262
2106,0.025429862,0.006426007
2107,0.021343974,0.012314259
2108,0.021281956,0.012243837
2109,0.025251232,0.006358563
2110,0.02261271,0.013720918
2111,0.021218918,0.012170663
2112,0.021155644,0.01209432
2113,0.021094084,0.01201348
2114,0.020944301,0.011975568
2115,0.022511926,0.013629247
2116,0.024784759,0.006191929
2117,0.024686122,0.006157498
2118,0.024923964,0.006139685
2119,0.02059602,0.011711009
2120,0.022665585,0.013717836
2121,0.02448597,0.006087558
2122,0.02056664,0.011579632
2123,0.024386331,0.006053755
2124,0.024323694,0.005927479
2125,0.02046754,0.011586172
2126,0.024076575,0.005954489
2127,0.023741378,0.005855388
2128,0.023968207,0.005921928
2129,0.023856785,0.005889019
2130,0.020127827,0.010967065
2131,0.022937592,0.005497125
2132,0.022726538,0.013714456
2133,0.019481173,0.010607479
2134,0.018992264,0.010343733
2135,0.023427159,0.005641303
2136,0.02281647,0.013779229
2137,0.023625752,0.005820622
2138,0.022904461,0.013743215
2139,0.02310477,0.005420912
2140,0.023303608,0.013464277
2141,0.022068653,0.005391648
2142,0.025161767,0.006325129
2143,0.020029167,0.010915568
2144,0.023098042,0.013633222
2145,0.019578984,0.010697989
2146,0.027868588,0.007608104
2147,0.018938225,0.009959271
2148,0.016882811,0.008984803
2149,0.017116275,0.008919261
2150,0.018636912,0.009877016
2151,0.021942928,0.005214802
2152,0.022805551,0.005459788
2153,0.025019327,0.00617432
2154,0.019746563,0.010691823
2155,0.020840973,0.011779331
2156,0.021223007,0.004978672
2157,0.027814765,0.007485149
2158,0.022218525,0.005429616
2159,0.021089045,0.004949088
2160,0.018048849,0.009399083
2161,0.018515112,0.009785525
2162,0.022670701,0.005420988
2163,0.019508071,0.004734701
2164,0.020186324,0.011116331
2165,0.023310823,0.005604788
2166,0.017967144,0.009261482
2167,0.018253855,0.009535837
2168,0.02790557,0.008001473
2169,0.020393003,0.004672411
2170,0.021640429,0.005119552
2171,0.020227563,0.011378041
2172,0.01682538,0.008325415
2173,0.020708041,0.004760662
2174,0.019417349,0.004524581
2175,0.016791225,0.008541897
2176,0.023457343,0.013725744
2177,0.018388843,0.009675449
2178,0.01578288,0.007913521
2179,0.025908137,0.013177779
2180,0.017691329,0.008956812
2181,0.020120569,0.004715191
2182,0.019902021,0.004656033
2183,0.016219746,0.00791839
2184,0.016582878,0.008014355
2185,0.016916353,0.004166657
2186,0.019203264,0.010523489
2187,0.024829861,0.013121036
2188,0.019044498,0.00443321
2189,0.023597298,0.013252541
2190,0.02236319,0.005467582
2191,0.026503673,0.013369661
2192,0.015487014,0.007288654
2193,0.021498123,0.005069368
2194,0.016217541,0.004029138
2195,0.025099516,0.013081323
2196,0.018852681,0.004387569
2197,0.028277829,0.008370146
2198,0.019232297,0.004478602
2199,0.020957192,0.004939808
2200,0.01597929,0.003978348
2201,0.015498361,0.00767558
2202,0.018962519,0.010151311
2203,0.023923213,0.013105196
2204,0.024292395,0.013007763
2205,0.015179745,0.003347961
2206,0.018063642,0.004205969
2207,0.02718804,0.013317136
2208,0.015757138,0.007676456
2209,0.014352309,0.007242446
2210,0.02728715,0.012729399
2211,0.02457569,0.013156469
2212,0.016687425,0.004122656
2213,0.013353566,0.006706281
2214,0.01533639,0.002920995
2215,0.015571626,0.003666064
2216,0.014056195,0.006901921
2217,0.017141013,0.004209253
2218,0.018464018,0.004297409
2219,0.014765584,0.00715143
2220,0.013364861,0.006402875
2221,0.012189222,0.006289322
2222,0.016454471,0.004077209
2223,0.013765036,0.003383059
2224,0.013997848,0.003391453
2225,0.012000213,0.006383773
2226,0.026371969,0.013230632
2227,0.027013533,0.013075519
2228,0.01574192,0.003925574
2229,0.017578205,0.004293936
2230,0.010340761,0.006214443
2231,0.022513298,0.013530245
2232,0.026945185,0.007076296
2233,0.027463792,0.007279152
2234,0.027312357,0.007244785
2235,0.027269492,0.007199367
2236,0.022464756,0.013478079
2237,0.027243609,0.007163603
2238,0.027197046,0.007167258
2239,0.027132439,0.00716571
2240,0.022415957,0.01343114
2241,0.027093509,0.007069213
2242,0.022659291,0.013619038
2243,0.022373561,0.013400219
2244,0.027642567,0.007393002
2245,0.022368589,0.013328852
2246,0.02230675,0.013259355
2247,0.022251854,0.013200113
2248,0.022148384,0.013089269
2249,0.022199156,0.013144616
2250,0.022098662,0.013034884
2251,0.026677018,0.006976191
2252,0.026605973,0.006946159
2253,0.022050319,0.012980216
2254,0.026533755,0.006916942
2255,0.022003287,0.012924043
2256,0.026459355,0.006887114
2257,0.026748965,0.007007539
2258,0.021959253,0.012867292
2259,0.026384389,0.006856577
2260,0.026309097,0.006826516
2261,0.020465,0.011498046
2262,0.02623306,0.006797707
2263,0.02615591,0.006769958
2264,0.026078239,0.006742742
2265,0.020891596,0.011876873
2266,0.025919063,0.006686284
2267,0.025837055,0.006658033
2268,0.02575241,0.006629204
2269,0.021588706,0.012461559
2270,0.025665445,0.006599732
2271,0.025576912,0.006569773
2272,0.027735647,0.007462693
2273,0.021532863,0.012398854
2274,0.025487553,0.006539219
2275,0.025397757,0.006507693
2276,0.021476397,0.012333405
2277,0.021418944,0.012265582
2278,0.025307292,0.006475267
2279,0.021360124,0.012195343
2280,0.021300254,0.012122599
2281,0.021240668,0.012047118
2282,0.0211832,0.011967748
2283,0.02174937,0.01274932
2284,0.021913383,0.012809118
2285,0.020637596,0.011584699
2286,0.022764633,0.013611979
2287,0.024648758,0.006248369
2288,0.025071058,0.006292068
2289,0.024548542,0.006215372
2290,0.026842209,0.006962626
2291,0.024883384,0.006225927
2292,0.020083513,0.010814711
2293,0.020574546,0.011506054
2294,0.022906991,0.005610852
2295,0.02393801,0.006022332
2296,0.024249017,0.006116319
2297,0.023713425,0.005959197
2298,0.024182495,0.005987281
2299,0.023827689,0.005991421
2300,0.027551292,0.007327889
2301,0.024447955,0.006182255
2302,0.027787946,0.007559616
2303,0.0207936,0.011687376
2304,0.021700509,0.012580014
2305,0.023597619,0.005925642
2306,0.027794693,0.007871329
2307,0.020232044,0.011006096
2308,0.02521777,0.006442911
2309,0.022953389,0.013603301
2310,0.023509285,0.005785237
2311,0.020355139,0.011392822
2312,0.023067238,0.00553266
2313,0.020259447,0.01126236
2314,0.019653186,0.010600452
2315,0.02160115,0.005264001
2316,0.019174596,0.010330804
2317,0.023767902,0.013102401
2318,0.022053657,0.00553184
2319,0.023040664,0.013539702
2320,0.018591031,0.009695448
2321,0.023909569,0.01295008
2322,0.019906458,0.010684009
2323,0.024978858,0.006259321
2324,0.019558612,0.01050725
2325,0.021912601,0.005357536
2326,0.020560497,0.004951148
2327,0.018727036,0.009763396
2328,0.021037404,0.011926439
2329,0.022796024,0.013691429
2330,0.021753594,0.00531995
2331,0.018776458,0.004552105
2332,0.021076584,0.005091724
2333,0.023157012,0.005679483
2334,0.022504164,0.005504583
2335,0.019994322,0.010754598
2336,0.019151595,0.004640379
2337,0.016919978,0.008427719
2338,0.018128509,0.009224022
2339,0.022776093,0.005576075
2340,0.013513647,0.006547623
2341,0.023393894,0.005749982
2342,0.019670116,0.004783858
2343,0.018485213,0.009594884
2344,0.018397201,0.009470501
2345,0.016305186,0.007713517
2346,0.02220241,0.005563371
2347,0.016051343,0.007847465
2348,0.021322189,0.00516007
2349,0.017280614,0.008991614
2350,0.016768616,0.008188559
2351,0.019332761,0.004686982
2352,0.021459391,0.005210212
2353,0.023396617,0.013347074
2354,0.026387451,0.013340334
2355,0.024800958,0.012884782
2356,0.02312593,0.01346204
2357,0.017513052,0.008915154
2358,0.017875889,0.008959449
2359,0.018080622,0.009081545
2360,0.023627577,0.013078721
2361,0.01708227,0.004397104
2362,0.026722943,0.013336267
2363,0.024050616,0.012911604
2364,0.016154576,0.004232488
2365,0.020956745,0.005106246
2366,0.019459449,0.010414846
2367,0.020826209,0.004944406
2368,0.016393064,0.004278137
2369,0.019041149,0.010046678
2370,0.025052423,0.012852359
2371,0.016857354,0.00435901
2372,0.015695153,0.007355158
2373,0.016918197,0.008637277
2374,0.015241385,0.007202612
2375,0.020127537,0.004814789
2376,0.024526553,0.012886935
2377,0.017994789,0.004380398
2378,0.025361441,0.013014831
2379,0.027839813,0.008288953
2380,0.014200192,0.007284946
2381,0.012441108,0.006162928
2382,0.015507413,0.003872347
2383,0.015025822,0.003080042
2384,0.027944718,0.008525183
2385,0.015339386,0.003612702
2386,0.017788675,0.00433646
2387,0.018391881,0.004466768
2388,0.02715851,0.012522329
2389,0.014007287,0.006609384
2390,0.014265779,0.007029607
2391,0.026932078,0.012948924
2392,0.026228599,0.013031607
2393,0.013744247,0.003622971
2394,0.017517263,0.004473505
2395,0.013284848,0.006228091
2396,0.015915718,0.004183519
2397,0.014273036,0.003178323
2398,0.012012933,0.006626863
2399,0.01896514,0.004595393
2400,0.013310959,0.003135228
2401,0.014185219,0.003639031
2402,0.018585347,0.004508954
2403,0.027251998,0.007288359
2404,0.027210426,0.007232063
2405,0.022501983,0.013421628
2406,0.027065162,0.007143746
2407,0.022443054,0.013370684
2408,0.022474933,0.01330379
2409,0.022409437,0.013252625
2410,0.022348914,0.013196753
2411,0.022189695,0.013039488
2412,0.022239653,0.013091658
2413,0.022292664,0.013142557
2414,0.026584135,0.007021016
2415,0.022143183,0.012986307
2416,0.022557145,0.01347626
2417,0.026655395,0.007049154
2418,0.026510786,0.006993226
2419,0.022098338,0.012933566
2420,0.026434846,0.006962729
2421,0.022055779,0.012878664
2422,0.022609668,0.013538043
2423,0.026359029,0.00693166
2424,0.027655799,0.007482058
2425,0.026284119,0.006901682
2426,0.026208265,0.006873291
2427,0.026818773,0.007035003
2428,0.026130118,0.006846218
2429,0.020986905,0.011832034
2430,0.025972655,0.006791397
2431,0.020478124,0.011405168
2432,0.025893282,0.006763533
2433,0.025811888,0.006734943
2434,0.021980591,0.012756435
2435,0.022831233,0.013569048
2436,0.027484585,0.007335728
2437,0.025727503,0.006706142
2438,0.021863675,0.012751348
2439,0.025640266,0.006677639
2440,0.021656761,0.012413467
2441,0.025551191,0.006650024
2442,0.025461154,0.006621867
2443,0.02537044,0.006592003
2444,0.021553721,0.012286618
2445,0.021499667,0.012218862
2446,0.021385571,0.01207679
2447,0.02765655,0.007659378
2448,0.021328256,0.012002812
2449,0.02127322,0.011926246
2450,0.021709871,0.012472881
2451,0.021131059,0.011883153
2452,0.021755805,0.012637065
2453,0.020298617,0.011149129
2454,0.024617547,0.006343168
2455,0.02474937,0.006281823
2456,0.020670211,0.011535144
2457,0.027003083,0.007109707
2458,0.024413033,0.006280513
2459,0.025127843,0.006410595
2460,0.025036354,0.006378397
2461,0.023799155,0.006096583
2462,0.023907892,0.006126854
2463,0.025279567,0.006560836
2464,0.024044439,0.006053452
2465,0.020277882,0.010898506
2466,0.023685545,0.006064568
2467,0.022872316,0.013653547
2468,0.021715546,0.005493918
2469,0.021417074,0.005352321
2470,0.020380486,0.011285521
2471,0.02074597,0.011600357
2472,0.027378887,0.007302604
2473,0.026884366,0.007055951
2474,0.023481187,0.005891677
2475,0.020940645,0.011734557
2476,0.022977978,0.013460119
2477,0.022752464,0.005694631
2478,0.02365013,0.012916967
2479,0.01981953,0.010598798
2480,0.023977593,0.012764721
2481,0.024943624,0.006346661
2482,0.018735141,0.009621467
2483,0.020138353,0.01071368
2484,0.019145034,0.010136441
2485,0.018837838,0.009716639
2486,0.017192613,0.008791197
2487,0.024311988,0.00625017
2488,0.022345236,0.005596517
2489,0.022051424,0.005676558
2490,0.02760054,0.007799628
2491,0.026826786,0.013183906
2492,0.020421689,0.004818663
2493,0.01810685,0.009507429
2494,0.019249804,0.004848789
2495,0.018714871,0.009494872
2496,0.022642549,0.005540558
2497,0.020055279,0.010658583
2498,0.025496243,0.012721071
2499,0.016946605,0.008258747
2500,0.02336506,0.005857835
2501,0.026423249,0.013077225
2502,0.023457779,0.013196131
2503,0.019419687,0.004897769
2504,0.017715106,0.008787015
2505,0.019575503,0.004947526
2506,0.020537851,0.005117534
2507,0.019430371,0.010218956
