NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,7.93286E-03,8.02302E-03,452.487,3.10385E+06
2,7.93438E-03,7.01875E-03,477.238,226.810E+03
3,8.93698E-03,8.02443E-03,451.820,1.78605E+06
4,7.92789E-03,11.8377E-03,417.944,109.314E+03
5,7.92915E-03,10.8339E-03,419.273,3.44638E+06
6,8.93298E-03,10.8353E-03,426.283,-5.22211E+03
7,5.25553E-36,8.01768E-03,454.451,1.47764E+06
8,-1.03995E-36,7.01330E-03,484.883,-1.22170E+06
9,-5.47091E-36,10.8283E-03,407.960,3.23495E+06
10,337.251E-42,11.8319E-03,407.437,696.641E+03
11,7.93313E-03,7.83795E-03,456.055,2.70097E+06
12,7.93340E-03,7.65395E-03,459.899,2.33731E+06
13,7.93368E-03,7.47057E-03,464.107,2.17157E+06
14,7.93399E-03,7.27120E-03,469.286,2.12363E+06
15,8.12296E-03,7.20793E-03,467.602,252.571E+03
16,8.26974E-03,7.35519E-03,462.364,1.13000E+06
17,8.39637E-03,7.48221E-03,458.792,2.16253E+06
18,8.51124E-03,7.59743E-03,456.200,2.70091E+06
19,8.62694E-03,7.71348E-03,454.192,2.88238E+06
20,8.75951E-03,7.84644E-03,452.564,2.68846E+06
21,8.71839E-03,8.02412E-03,451.242,1.92001E+06
22,8.55093E-03,8.02388E-03,451.164,2.12112E+06
23,8.39554E-03,8.02366E-03,451.319,2.27602E+06
24,8.24235E-03,8.02344E-03,451.620,2.42798E+06
25,8.08740E-03,8.02323E-03,452.025,2.66803E+06
26,7.92821E-03,11.5832E-03,417.477,1.2919E+06
27,7.92846E-03,11.3851E-03,417.506,1.80799E+06
28,7.92869E-03,11.2003E-03,417.854,2.26294E+06
29,7.92892E-03,11.0202E-03,418.442,2.81103E+06
30,8.08525E-03,10.8341E-03,420.053,2.96559E+06
31,8.24049E-03,10.8343E-03,420.903,2.52442E+06
32,8.39444E-03,10.8346E-03,421.836,2.15311E+06
33,8.54747E-03,10.8348E-03,422.873,1.80210E+06
34,8.71538E-03,10.8350E-03,424.174,1.33929E+06
35,8.75370E-03,11.0141E-03,423.161,-52.1554E+03
36,8.61437E-03,11.1530E-03,421.281,116.662E+03
37,8.49409E-03,11.2730E-03,419.970,266.547E+03
38,8.38007E-03,11.3867E-03,418.992,306.621E+03
39,8.26105E-03,11.5054E-03,418.290,283.781E+03
40,8.12106E-03,11.6450E-03,418.048,145.618E+03
41,7.92940E-03,10.6332E-03,420.397,4.01216E+06
42,7.92965E-03,10.4324E-03,421.740,4.34221E+06
43,7.92990E-03,10.2317E-03,423.288,4.38081E+06
44,7.93015E-03,10.0309E-03,425.033,4.17074E+06
45,7.93041E-03,9.83014E-03,426.969,3.81320E+06
46,7.93066E-03,9.62937E-03,429.091,3.46611E+06
47,7.93092E-03,9.42860E-03,431.393,3.33109E+06
48,7.93119E-03,9.22782E-03,433.872,3.45359E+06
49,7.93146E-03,9.02704E-03,436.523,3.69876E+06
50,7.93173E-03,8.82625E-03,439.344,3.89987E+06
51,7.93201E-03,8.62545E-03,442.337,3.99375E+06
52,7.93229E-03,8.42465E-03,445.511,3.89079E+06
53,7.93257E-03,8.22384E-03,448.883,3.56261E+06
54,8.93668E-03,8.22525E-03,450.703,873.801E+03
55,8.93637E-03,8.42606E-03,448.806,334.923E+03
56,8.93607E-03,8.62685E-03,446.696,387.019E+03
57,8.93577E-03,8.82764E-03,444.499,420.638E+03
58,8.93547E-03,9.02842E-03,442.293,445.030E+03
59,8.93518E-03,9.22920E-03,440.124,456.206E+03
60,8.93489E-03,9.42997E-03,438.025,454.727E+03
61,8.93460E-03,9.63074E-03,436.017,439.474E+03
62,8.93433E-03,9.83150E-03,434.115,410.613E+03
63,8.93405E-03,10.0323E-03,432.326,363.337E+03
64,8.93378E-03,10.2330E-03,430.652,301.958E+03
65,8.93352E-03,10.4338E-03,429.088,186.637E+03
66,8.93325E-03,10.6345E-03,427.618,-88.4009E+03
67,7.73455E-03,8.02275E-03,453.107,3.55806E+06
68,7.53623E-03,8.02249E-03,453.708,3.95932E+06
69,7.33791E-03,8.02224E-03,454.251,4.15104E+06
70,7.13960E-03,8.02200E-03,454.714,4.1529E+06
71,6.94128E-03,8.02177E-03,455.095,4.01322E+06
72,6.74295E-03,8.02154E-03,455.396,3.78293E+06
73,6.54463E-03,8.02132E-03,455.628,3.50437E+06
74,6.34631E-03,8.02110E-03,455.801,3.20779E+06
75,6.14799E-03,8.02090E-03,455.924,2.91378E+06
