NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,32.0600E-03,40.4700E-03,474.970,8.81067E+06
2,29.1450E-03,40.4700E-03,472.518,7.20182E+06
3,26.2301E-03,40.4700E-03,465.947,20.2955E+06
4,23.3153E-03,40.4700E-03,457.342,31.9717E+06
5,20.4006E-03,40.4700E-03,448.715,42.8553E+06
6,17.4861E-03,40.4700E-03,440.749,52.4411E+06
7,14.5716E-03,40.4700E-03,433.708,60.6191E+06
8,11.6572E-03,40.4700E-03,427.730,67.0985E+06
9,8.74280E-03,40.4700E-03,422.915,71.7690E+06
10,5.82850E-03,40.4700E-03,419.352,74.7251E+06
11,2.91424E-03,40.4700E-03,417.115,76.3791E+06
12,-523.116E-33,40.4700E-03,416.143,77.1154E+06
13,32.0601E-03,37.1303E-03,481.418,5.34421E+06
14,29.1450E-03,37.1302E-03,477.353,9.05041E+06
15,26.2301E-03,37.1303E-03,467.981,20.1597E+06
16,23.3153E-03,37.1304E-03,458.441,31.4454E+06
17,20.4006E-03,37.1305E-03,449.463,41.3913E+06
18,17.4860E-03,37.1306E-03,441.328,50.0850E+06
19,14.5715E-03,37.1307E-03,434.180,57.4576E+06
20,11.6571E-03,37.1308E-03,428.110,63.4690E+06
21,8.74277E-03,37.1309E-03,423.195,67.7918E+06
22,5.82848E-03,37.1310E-03,419.537,70.5318E+06
23,2.91423E-03,37.1310E-03,417.224,72.3774E+06
24,1.38570E-33,37.1310E-03,416.215,72.8726E+06
25,32.0603E-03,33.7904E-03,507.884,1.76185E+06
26,29.1450E-03,33.7903E-03,486.066,12.2796E+06
27,26.2300E-03,33.7905E-03,471.928,21.7022E+06
28,23.3151E-03,33.7907E-03,460.738,29.9450E+06
29,20.4004E-03,33.7909E-03,451.032,37.4431E+06
30,17.4858E-03,33.7912E-03,442.516,43.0521E+06
31,14.5714E-03,33.7914E-03,435.120,47.8371E+06
32,11.6570E-03,33.7916E-03,428.780,51.99E+06
33,8.74265E-03,33.7918E-03,423.556,55.7474E+06
34,5.82839E-03,33.7919E-03,419.544,58.7086E+06
35,2.91418E-03,33.7920E-03,416.968,60.9641E+06
36,3.21411E-33,33.7920E-03,415.845,62.5451E+06
37,32.0603E-03,30.4501E-03,515.966,5.22568E+06
38,29.1448E-03,30.4503E-03,489.733,17.9222E+06
39,26.2297E-03,30.4506E-03,475.220,26.0658E+06
40,23.3148E-03,30.4509E-03,463.302,31.3124E+06
41,20.4001E-03,30.4513E-03,453.033,35.9881E+06
42,17.4855E-03,30.4517E-03,444.078,38.8575E+06
43,14.5711E-03,30.4521E-03,436.455,40.2980E+06
44,11.6567E-03,30.4524E-03,429.969,41.1639E+06
45,8.74245E-03,30.4526E-03,423.814,44.0020E+06
46,5.82826E-03,30.4528E-03,418.927,48.5808E+06
47,2.91411E-03,30.4529E-03,415.901,51.5752E+06
48,2.00389E-36,30.4529E-03,414.604,54.0074E+06
