NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,9.00926E-03,6.99121E-03,261.507,-629.984E+03
2,9.00927E-03,3.98808E-03,260.829,962.403E+03
3,11.0113E-03,3.98809E-03,260.615,2.26293E+06
4,11.0113E-03,-4.02010E-03,254.737,11.6879E+06
5,32.0327E-03,-4.02029E-03,255.385,3.36518E+06
6,32.0332E-03,10.9952E-03,261.631,366.689E+03
7,9.00923E-03,10.9954E-03,261.903,107.501E+03
10,9.00926E-03,6.79100E-03,261.480,-993.739E+03
11,9.00927E-03,6.51762E-03,261.437,-701.681E+03
12,9.00927E-03,6.14432E-03,261.370,-391.041E+03
13,9.00927E-03,5.63458E-03,261.258,133.069E+03
14,9.00927E-03,4.93853E-03,261.099,711.333E+03
15,10.0103E-03,3.98809E-03,260.805,1.31620E+06
16,11.0113E-03,2.98705E-03,260.115,3.53360E+06
17,11.0113E-03,1.49721E-03,259.256,4.85705E+06
18,11.0113E-03,-720.113E-06,257.756,8.71191E+06
19,14.0144E-03,-4.02009E-03,255.187,11.2907E+06
20,17.0175E-03,-4.02008E-03,255.239,10.4098E+06
21,20.0205E-03,-4.02008E-03,255.307,9.16589E+06
22,23.0236E-03,-4.02009E-03,255.333,7.45491E+06
23,26.0266E-03,-4.02012E-03,255.356,5.38421E+06
24,29.0297E-03,-4.02018E-03,255.390,3.81470E+06
25,32.0328E-03,-1.01724E-03,257.602,1.82527E+06
26,32.0329E-03,1.98582E-03,259.388,290.012E+03
27,32.0330E-03,4.98892E-03,260.634,312.059E+03
28,32.0331E-03,7.99204E-03,261.388,348.073E+03
29,28.8127E-03,10.9952E-03,261.628,550.069E+03
30,25.9168E-03,10.9953E-03,261.639,790.692E+03
31,23.3127E-03,10.9954E-03,261.643,737.810E+03
32,20.9710E-03,10.9954E-03,261.660,512.346E+03
33,18.8654E-03,10.9954E-03,261.680,338.267E+03
34,16.9719E-03,10.9954E-03,261.708,158.095E+03
35,15.2693E-03,10.9954E-03,261.739,97.9183E+03
36,13.7382E-03,10.9954E-03,261.774,73.6921E+03
37,12.3615E-03,10.9954E-03,261.820,892.893
38,11.1235E-03,10.9954E-03,261.849,4.32215E+03
39,10.0103E-03,10.9954E-03,261.880,51.2858E+03
40,9.00923E-03,10.0292E-03,261.885,250.150E+03
41,9.00923E-03,9.25750E-03,261.831,583.399E+03
42,9.00924E-03,8.64124E-03,261.767,905.509E+03
43,9.00924E-03,8.14907E-03,261.703,1.04381E+06
44,9.00924E-03,7.75602E-03,261.640,943.465E+03
45,9.00925E-03,7.44211E-03,261.587,845.348E+03
46,9.00925E-03,7.19142E-03,261.545,383.233E+03
102,9.37739E-03,6.44323E-03,261.410,-410.679E+03
103,9.62941E-03,7.82371E-03,261.642,504.544E+03
104,9.62110E-03,8.23890E-03,261.702,536.777E+03
105,9.50087E-03,6.11174E-03,261.336,51.7830E+03
106,9.70292E-03,8.73837E-03,261.763,498.376E+03
107,9.65371E-03,5.59995E-03,261.220,533.708E+03
108,9.82882E-03,9.37041E-03,261.821,346.574E+03
109,9.83312E-03,4.89537E-03,261.014,1.03587E+06
110,10.6243E-03,5.09127E-03,261.033,1.48843E+06
111,12.9349E-03,3.83564E-03,260.344,2.83986E+06
112,11.0376E-03,10.0613E-03,261.830,10.0922E+03
113,12.4065E-03,9.73748E-03,261.775,47.1831E+03
114,13.8805E-03,9.88724E-03,261.737,155.280E+03
115,9.46766E-03,6.98463E-03,261.507,481.745E+03
116,9.63013E-03,7.44223E-03,261.581,762.893E+03
117,9.54413E-03,6.66843E-03,261.446,172.110E+03
118,10.1372E-03,8.24402E-03,261.690,-12.7640E+03
119,10.2627E-03,5.79475E-03,261.222,1.06957E+06
120,10.4214E-03,8.62711E-03,261.731,-25.1777E+03
121,12.0385E-03,5.17452E-03,260.921,1.95104E+06
122,11.6958E-03,8.86342E-03,261.719,5.54840E+03
123,13.2033E-03,8.68770E-03,261.654,308.152E+03
124,9.87495E-03,6.80388E-03,261.461,1.15647E+06
125,9.91700E-03,6.28129E-03,261.357,771.081E+03
126,10.3296E-03,7.50880E-03,261.571,266.727E+03
127,11.4058E-03,5.72752E-03,261.126,1.49093E+06
128,11.0895E-03,8.13034E-03,261.644,58.2460E+03
129,13.9689E-03,9.05871E-03,261.670,292.601E+03
130,13.1342E-03,4.85056E-03,260.750,2.23703E+06
131,12.4570E-03,8.25903E-03,261.615,337.605E+03
132,11.2400E-03,7.01037E-03,261.443,719.826E+03
133,10.8243E-03,6.26291E-03,261.307,1.10094E+06
134,12.6816E-03,6.03186E-03,261.142,1.55926E+06
135,14.2512E-03,3.08938E-03,259.947,3.31290E+06
136,12.5617E-03,7.14472E-03,261.416,836.536E+03
137,15.3421E-03,9.63453E-03,261.682,248.177E+03
138,12.0083E-03,6.47756E-03,261.290,1.17708E+06
139,14.3329E-03,3.94889E-03,260.335,2.82945E+06
140,13.3701E-03,6.70268E-03,261.288,1.18762E+06
141,13.2754E-03,5.59516E-03,260.984,1.81405E+06
142,15.0135E-03,8.46903E-03,261.569,532.272E+03
143,15.6626E-03,5.21996E-03,260.779,2.09679E+06
144,15.2948E-03,2.46337E-03,259.635,3.52668E+06
145,13.9962E-03,1.01395E-03,258.865,4.60808E+06
146,14.0690E-03,5.94610E-03,261.058,1.64933E+06
147,13.0863E-03,2.71557E-03,259.837,3.49826E+06
148,15.1691E-03,6.53975E-03,261.184,1.41044E+06
149,15.7198E-03,3.85111E-03,260.262,2.77030E+06
150,16.7192E-03,7.41947E-03,261.359,1.07029E+06
151,17.2140E-03,5.51020E-03,260.857,1.90671E+06
152,17.3083E-03,2.06834E-03,259.419,3.48355E+06
153,17.0506E-03,9.26068E-03,261.626,419.776E+03
154,13.9080E-03,-1.31460E-03,257.255,8.43498E+06
155,21.2697E-03,8.81956E-03,261.511,712.952E+03
156,18.9579E-03,7.32023E-03,261.295,1.17531E+06
157,17.0374E-03,286.429E-06,258.383,4.50308E+06
158,19.0324E-03,9.06086E-03,261.570,620.256E+03
159,16.9277E-03,-1.72361E-03,257.059,7.74594E+06
160,19.3149E-03,3.92537E-03,260.261,2.25730E+06
161,19.5755E-03,2.12833E-03,259.429,2.97018E+06
162,21.0971E-03,6.94914E-03,261.184,1.11147E+06
163,19.8552E-03,-1.86984E-03,256.967,6.70928E+06
164,19.7293E-03,186.447E-06,258.351,3.80379E+06
165,21.9125E-03,2.51370E-03,259.618,2.27868E+06
166,22.3045E-03,371.763E-06,258.468,2.88639E+06
167,21.3543E-03,4.40817E-03,260.422,1.68651E+06
168,26.2765E-03,8.32871E-03,261.434,396.193E+03
169,20.5384E-03,5.69108E-03,260.872,1.43633E+06
170,28.5349E-03,-628.517E-06,257.891,2.09928E+06
171,25.4914E-03,-1.54613E-03,257.240,3.73438E+06
172,29.1145E-03,8.19781E-03,261.411,268.758E+03
173,29.2320E-03,5.35273E-03,260.745,112.946E+03
174,23.6336E-03,8.48681E-03,261.471,668.993E+03
175,24.6614E-03,688.908E-06,258.681,1.94692E+06
176,22.7053E-03,-1.81953E-03,257.040,5.30699E+06
177,26.4455E-03,5.65042E-03,260.823,216.014E+03
178,24.1681E-03,3.03108E-03,259.861,1.47734E+06
179,23.4622E-03,5.72628E-03,260.867,931.917E+03
180,26.6416E-03,3.08927E-03,259.873,823.892E+03
181,29.2021E-03,2.49117E-03,259.619,432.284E+03
182,26.5476E-03,1.11727E-03,258.897,1.34988E+06
183,9.40035E-03,7.19511E-03,261.541,782.612E+03
184,9.94192E-03,10.1306E-03,261.863,149.389E+03
185,9.85056E-03,7.07741E-03,261.511,1.09628E+06
186,10.7553E-03,9.26788E-03,261.787,-9.09437E+03
187,14.3315E-03,4.96021E-03,260.723,2.23328E+06
188,10.4154E-03,7.05901E-03,261.488,628.319E+03
189,10.2722E-03,6.60094E-03,261.403,929.549E+03
190,11.8520E-03,7.64163E-03,261.535,465.528E+03
191,12.9658E-03,7.67970E-03,261.500,630.865E+03
