NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,32.0627E-03,39.6986E-03,470.413,7.45726E+06
2,29.1479E-03,39.6986E-03,470.351,6.53051E+06
3,26.2331E-03,39.6986E-03,470.171,11.5425E+06
4,23.3184E-03,39.6986E-03,469.925,14.6197E+06
5,20.4036E-03,39.6986E-03,469.653,16.8058E+06
6,17.4888E-03,39.6986E-03,469.370,18.8038E+06
7,14.5740E-03,39.6986E-03,469.086,20.1632E+06
8,11.6592E-03,39.6986E-03,468.808,21.0170E+06
9,8.74438E-03,39.6986E-03,468.554,21.5210E+06
10,5.82958E-03,39.6986E-03,468.347,21.8001E+06
11,2.91479E-03,39.6986E-03,468.207,21.9397E+06
12,-4.21211E-33,39.6986E-03,468.145,21.9910E+06
13,32.0628E-03,36.3589E-03,475.590,5.47093E+06
14,29.1480E-03,36.3588E-03,475.494,4.53526E+06
15,26.2332E-03,36.3588E-03,475.283,8.42442E+06
16,23.3184E-03,36.3588E-03,475.025,10.3627E+06
17,20.4036E-03,36.3588E-03,474.748,11.6125E+06
18,17.4888E-03,36.3588E-03,474.460,12.4108E+06
19,14.5740E-03,36.3588E-03,474.163,13.0084E+06
20,11.6592E-03,36.3588E-03,473.864,13.5337E+06
21,8.74438E-03,36.3589E-03,473.582,14.0054E+06
22,5.82958E-03,36.3589E-03,473.348,14.3813E+06
23,2.91479E-03,36.3589E-03,473.190,14.6280E+06
24,1.18142E-36,36.3589E-03,473.118,14.7151E+06
25,32.0630E-03,33.0191E-03,480.202,1.62963E+06
26,29.1481E-03,33.0190E-03,479.982,1.33707E+06
27,26.2333E-03,33.0189E-03,479.728,2.16049E+06
28,23.3184E-03,33.0189E-03,479.457,3.27055E+06
29,20.4036E-03,33.0189E-03,479.179,3.89847E+06
30,17.4888E-03,33.0189E-03,478.893,4.36759E+06
31,14.5740E-03,33.0189E-03,478.571,4.85723E+06
32,11.6592E-03,33.0189E-03,478.201,5.48428E+06
33,8.74437E-03,33.0190E-03,477.821,6.24418E+06
34,5.82958E-03,33.0190E-03,477.496,6.97583E+06
35,2.91479E-03,33.0190E-03,477.290,7.45010E+06
36,6.01883E-36,33.0190E-03,477.219,7.43166E+06
37,32.0632E-03,29.6791E-03,483.914,1.21300E+06
38,29.1483E-03,29.6790E-03,483.700,814.481E+03
39,26.2334E-03,29.6790E-03,483.462,-1.78917E+06
40,23.3185E-03,29.6789E-03,483.198,-1.22947E+06
41,20.4036E-03,29.6789E-03,482.935,1.23154E+06
42,17.4888E-03,29.6789E-03,482.672,2.89491E+06
43,14.5740E-03,29.6789E-03,482.397,4.08857E+06
44,11.6592E-03,29.6789E-03,481.879,5.16531E+06
45,8.74436E-03,29.6790E-03,481.131,6.24421E+06
46,5.82957E-03,29.6790E-03,480.635,7.12836E+06
47,2.91479E-03,29.6790E-03,480.498,7.66553E+06
48,29.9614E-39,29.6790E-03,480.390,7.52053E+06
