NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,9.01470E-03,7.00368E-03,403.342,-867.663E+03
2,9.01471E-03,3.99871E-03,402.265,1.56881E+06
3,11.0180E-03,3.99873E-03,401.938,3.60029E+06
4,11.0179E-03,-4.01428E-03,392.619,18.5391E+06
5,32.0519E-03,-4.01458E-03,393.663,5.32112E+06
6,32.0527E-03,11.0100E-03,403.580,584.499E+03
7,9.01465E-03,11.0103E-03,403.981,169.656E+03
10,9.01471E-03,6.80335E-03,403.296,-1.43408E+06
11,9.01471E-03,6.52980E-03,403.227,-1.00493E+06
12,9.01471E-03,6.15627E-03,403.121,-529.848E+03
13,9.01472E-03,5.64621E-03,402.943,281.971E+03
14,9.01472E-03,4.94974E-03,402.692,1.17830E+06
15,10.0163E-03,3.99872E-03,402.234,2.12217E+06
16,11.0180E-03,2.99707E-03,401.147,5.61123E+06
17,11.0180E-03,1.50633E-03,399.786,7.71549E+06
18,11.0179E-03,-712.333E-06,397.409,13.8267E+06
19,14.0228E-03,-4.01426E-03,393.338,17.9078E+06
20,17.0277E-03,-4.01425E-03,393.423,16.5071E+06
21,20.0326E-03,-4.01426E-03,393.533,14.5298E+06
22,23.0374E-03,-4.01427E-03,393.578,11.8117E+06
23,26.0423E-03,-4.01431E-03,393.615,8.52374E+06
24,29.0471E-03,-4.01441E-03,393.670,6.03350E+06
25,32.0521E-03,-1.00975E-03,397.182,2.88789E+06
26,32.0523E-03,1.99512E-03,400.019,462.112E+03
27,32.0525E-03,5.00005E-03,401.996,497.562E+03
28,32.0526E-03,8.00501E-03,403.194,555.029E+03
29,28.8303E-03,11.0101E-03,403.575,879.105E+03
30,25.9325E-03,11.0102E-03,403.590,1.26720E+06
31,23.3268E-03,11.0103E-03,403.596,1.18594E+06
32,20.9838E-03,11.0103E-03,403.619,824.940E+03
33,18.8768E-03,11.0103E-03,403.648,543.056E+03
34,16.9822E-03,11.0103E-03,403.690,253.974E+03
35,15.2785E-03,11.0103E-03,403.735,157.046E+03
36,13.7466E-03,11.0103E-03,403.787,117.508E+03
37,12.3690E-03,11.0103E-03,403.856,3.45426E+03
38,11.1302E-03,11.0103E-03,403.900,10.5549E+03
39,10.0163E-03,11.0103E-03,403.945,82.6482E+03
40,9.01466E-03,10.0435E-03,403.950,396.226E+03
41,9.01466E-03,9.27137E-03,403.864,927.516E+03
42,9.01467E-03,8.65472E-03,403.762,1.44627E+06
43,9.01467E-03,8.16225E-03,403.659,1.68040E+06
44,9.01468E-03,7.76896E-03,403.560,1.53690E+06
45,9.01468E-03,7.45486E-03,403.474,1.35796E+06
46,9.01469E-03,7.20401E-03,403.406,650.714E+03
102,9.38305E-03,6.45537E-03,403.188,-552.505E+03
103,9.63522E-03,7.83669E-03,403.563,829.701E+03
104,9.62690E-03,8.25214E-03,403.660,880.267E+03
105,9.50661E-03,6.12367E-03,403.072,158.127E+03
106,9.70878E-03,8.75192E-03,403.757,811.668E+03
107,9.65954E-03,5.61157E-03,402.888,901.057E+03
108,9.83475E-03,9.38434E-03,403.850,561.283E+03
109,9.83907E-03,4.90656E-03,402.563,1.68314E+06
110,10.6307E-03,5.10258E-03,402.598,2.38081E+06
111,12.9427E-03,3.84618E-03,401.517,4.50704E+06
112,11.0443E-03,10.0756E-03,403.869,24.5108E+03
113,12.4140E-03,9.75164E-03,403.786,80.7065E+03
114,13.8889E-03,9.90150E-03,403.728,248.597E+03
115,9.47338E-03,6.99710E-03,403.345,818.205E+03
116,9.63595E-03,7.45498E-03,403.465,1.21410E+06
117,9.54990E-03,6.68070E-03,403.248,346.304E+03
118,10.1433E-03,8.25726E-03,403.642,8.11892E+03
119,10.2689E-03,5.80649E-03,402.896,1.72294E+06
120,10.4277E-03,8.64059E-03,403.709,-13.8715E+03
121,12.0457E-03,5.18589E-03,402.427,3.09791E+06
122,11.7028E-03,8.87705E-03,403.693,21.3803E+03
123,13.2113E-03,8.70122E-03,403.595,495.010E+03
124,9.88092E-03,6.81624E-03,403.274,1.83736E+06
125,9.92299E-03,6.29333E-03,403.108,1.26248E+06
126,10.3359E-03,7.52159E-03,403.453,430.918E+03
127,11.4127E-03,5.73922E-03,402.750,2.36987E+06
128,11.0962E-03,8.14351E-03,403.573,104.447E+03
129,13.9773E-03,9.07246E-03,403.623,468.454E+03
130,13.1422E-03,4.86173E-03,402.160,3.54943E+06
131,12.4646E-03,8.27229E-03,403.531,542.696E+03
132,11.2468E-03,7.02286E-03,403.252,1.14426E+06
133,10.8309E-03,6.27494E-03,403.035,1.75448E+06
134,12.6893E-03,6.04375E-03,402.781,2.47427E+06
135,14.2598E-03,3.09947E-03,400.889,5.25846E+06
136,12.5693E-03,7.15730E-03,403.215,1.33078E+06
137,15.3514E-03,9.64863E-03,403.646,397.164E+03
138,12.0156E-03,6.48972E-03,403.013,1.86841E+06
139,14.3416E-03,3.95951E-03,401.505,4.49019E+06
140,13.3782E-03,6.71498E-03,403.015,1.88645E+06
141,13.2834E-03,5.60678E-03,402.532,2.87776E+06
142,15.0226E-03,8.48241E-03,403.464,849.729E+03
143,15.6721E-03,5.23136E-03,402.213,3.33016E+06
144,15.3040E-03,2.47308E-03,400.397,5.59989E+06
145,14.0046E-03,1.02279E-03,399.174,7.31966E+06
146,14.0776E-03,5.95794E-03,402.652,2.61730E+06
147,13.0942E-03,2.72544E-03,400.713,5.55336E+06
148,15.1783E-03,6.55195E-03,402.855,2.24141E+06
149,15.7293E-03,3.86168E-03,401.393,4.39906E+06
150,16.7294E-03,7.43221E-03,403.136,1.70466E+06
151,17.2244E-03,5.52177E-03,402.340,3.03065E+06
152,17.3187E-03,2.07782E-03,400.057,5.53179E+06
153,17.0609E-03,9.27455E-03,403.560,671.284E+03
154,13.9164E-03,-1.30716E-03,396.618,13.3869E+06
155,21.2826E-03,8.83315E-03,403.383,1.13998E+06
156,18.9694E-03,7.33291E-03,403.037,1.87168E+06
157,17.0476E-03,294.828E-06,398.413,7.15415E+06
158,19.0440E-03,9.07460E-03,403.473,990.847E+03
159,16.9379E-03,-1.71641E-03,396.312,12.2919E+06
160,19.3266E-03,3.93597E-03,401.397,3.58533E+06
161,19.5873E-03,2.13784E-03,400.077,4.71699E+06
162,21.1099E-03,6.96159E-03,402.864,1.76863E+06
163,19.8672E-03,-1.86273E-03,396.168,10.6438E+06
164,19.7412E-03,194.786E-06,398.366,6.04311E+06
165,21.9258E-03,2.52344E-03,400.380,3.61916E+06
166,22.3180E-03,380.208E-06,398.554,4.58543E+06
167,21.3673E-03,4.41906E-03,401.655,2.67887E+06
168,26.2925E-03,8.34196E-03,403.265,635.546E+03
169,20.5509E-03,5.70276E-03,402.368,2.28322E+06
170,28.5521E-03,-620.723E-06,397.642,3.32462E+06
