NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,9.02044E-03,14.6757E-03,549.771,-4.33880E+06
2,9.02039E-03,21.6917E-03,547.226,4.56748E+06
3,11.0249E-03,21.6917E-03,547.023,6.26598E+06
4,11.0249E-03,29.7096E-03,538.563,27.5934E+06
5,367.805E-12,29.7097E-03,536.592,33.2549E+06
6,367.805E-12,11.7690E-03,551.967,-2.07747E+06
7,8.01829E-03,11.6688E-03,551.178,701.471E+03
8,9.02057E-03,11.6689E-03,551.108,848.142E+03
11,9.02042E-03,15.5123E-03,549.446,-6.06331E+06
12,9.02042E-03,16.4602E-03,549.237,-3.18662E+06
13,9.02041E-03,17.5341E-03,548.914,-1.36386E+06
14,9.02040E-03,18.7509E-03,548.495,222.635E+03
15,9.02040E-03,20.1296E-03,547.914,1.81152E+06
16,11.0249E-03,23.6962E-03,545.351,9.44169E+06
17,11.0249E-03,26.3076E-03,542.884,20.1054E+06
18,7.34994E-03,29.7097E-03,537.080,29.2737E+06
19,3.67497E-03,29.7097E-03,536.820,32.1045E+06
20,367.805E-12,26.5213E-03,542.113,23.4130E+06
21,367.805E-12,23.8698E-03,545.340,9.88483E+06
22,367.805E-12,21.6649E-03,547.645,5.75588E+06
23,367.805E-12,19.8314E-03,548.891,4.67507E+06
24,367.805E-12,18.3067E-03,549.836,3.67850E+06
25,367.805E-12,17.0388E-03,550.449,2.81752E+06
26,367.805E-12,15.9845E-03,550.901,1.89985E+06
27,367.805E-12,15.1077E-03,551.212,937.116E+03
28,367.805E-12,14.3787E-03,551.437,43.6645E+03
29,367.805E-12,13.7724E-03,551.598,-697.172E+03
30,367.805E-12,13.2683E-03,551.714,-1.23965E+06
31,367.805E-12,12.8490E-03,551.799,-1.63240E+06
32,367.805E-12,12.5004E-03,551.861,-1.93368E+06
33,367.805E-12,12.2105E-03,551.907,-1.92995E+06
34,367.805E-12,11.9695E-03,551.941,-1.97387E+06
35,200.477E-06,11.7689E-03,551.967,-2.05828E+06
36,400.956E-06,11.7688E-03,551.964,-2.18328E+06
37,601.431E-06,11.7684E-03,551.961,-2.25775E+06
38,801.910E-06,11.7680E-03,551.957,-2.18040E+06
39,1.00238E-03,11.7674E-03,551.951,-2.08562E+06
40,1.20286E-03,11.7667E-03,551.945,-2.20419E+06
41,1.40334E-03,11.7659E-03,551.937,-2.15162E+06
42,1.60381E-03,11.7650E-03,551.928,-2.11782E+06
43,1.80429E-03,11.7639E-03,551.917,-2.17288E+06
44,2.00476E-03,11.7627E-03,551.906,-2.09020E+06
45,2.20523E-03,11.7614E-03,551.893,-2.12968E+06
46,2.40571E-03,11.7600E-03,551.880,-2.07479E+06
47,2.60618E-03,11.7584E-03,551.865,-2.10480E+06
48,2.80665E-03,11.7567E-03,551.849,-2.05756E+06
49,3.00712E-03,11.7549E-03,551.832,-2.17203E+06
50,3.20759E-03,11.7530E-03,551.813,-2.09069E+06
51,3.40805E-03,11.7509E-03,551.794,-2.04819E+06
52,3.60852E-03,11.7487E-03,551.774,-2.03860E+06
53,3.80898E-03,11.7464E-03,551.753,-2.00250E+06
54,4.00945E-03,11.7440E-03,551.730,-2.06244E+06
55,4.20991E-03,11.7414E-03,551.707,-1.91728E+06
56,4.41037E-03,11.7387E-03,551.682,-1.97510E+06
57,4.61082E-03,11.7359E-03,551.657,-1.96875E+06
58,4.81128E-03,11.7329E-03,551.631,-1.89780E+06
59,5.01174E-03,11.7299E-03,551.604,-1.86261E+06
60,5.21219E-03,11.7267E-03,551.576,-1.73576E+06
61,5.41264E-03,11.7234E-03,551.548,-1.70473E+06
62,5.61309E-03,11.7199E-03,551.519,-1.60154E+06
63,5.81353E-03,11.7163E-03,551.489,-1.38129E+06
64,6.01398E-03,11.7127E-03,551.458,-1.19336E+06
65,6.21442E-03,11.7088E-03,551.428,-862.941E+03
66,6.41487E-03,11.7049E-03,551.399,-228.706E+03
67,6.61530E-03,11.7008E-03,551.369,297.010E+03
68,6.81574E-03,11.6966E-03,551.340,335.622E+03
69,7.01617E-03,11.6923E-03,551.309,517.754E+03
70,7.21660E-03,11.6879E-03,551.282,774.467E+03
71,7.41702E-03,11.6833E-03,551.251,873.666E+03
72,7.61745E-03,11.6786E-03,551.232,732.236E+03
73,7.81787E-03,11.6738E-03,551.198,141.250E+03
74,8.21874E-03,11.6688E-03,551.146,1.13802E+06
75,8.53178E-03,11.6689E-03,551.143,738.005E+03
76,9.02057E-03,12.1700E-03,551.113,559.694E+03
77,9.02054E-03,12.8105E-03,550.935,1.56101E+06
78,9.02053E-03,13.6293E-03,550.782,1.02508E+06
100,8.03543E-03,11.9253E-03,551.153,760.868E+03
101,7.61949E-03,12.0725E-03,551.188,84.6561E+03
102,8.23766E-03,12.0387E-03,551.137,488.638E+03
103,8.42818E-03,12.8193E-03,551.020,1.04342E+06
104,8.30057E-03,15.4586E-03,549.831,-3.25979E+06
105,761.961E-06,15.2787E-03,551.144,1.00528E+06
106,8.19050E-03,16.3997E-03,549.553,-2.35362E+06
107,8.40217E-03,14.5898E-03,550.236,-1.75931E+06
108,890.363E-06,16.1564E-03,550.814,1.95856E+06
109,8.06009E-03,17.4435E-03,549.240,-983.427E+03
110,7.90416E-03,18.5963E-03,548.821,342.827E+03
111,1.02677E-03,17.2014E-03,550.362,2.83707E+06
112,7.70330E-03,19.8564E-03,548.301,1.75575E+06
113,1.15680E-03,18.4328E-03,549.724,3.63911E+06
114,7.39617E-03,21.2048E-03,547.500,3.43425E+06
115,1.30270E-03,19.8775E-03,548.866,4.51089E+06
116,2.87361E-03,12.0584E-03,551.804,-1.98631E+06
117,3.99640E-03,11.9951E-03,551.700,-1.92655E+06
118,7.25719E-03,11.9746E-03,551.247,32.8331E+03
119,3.40254E-03,11.9432E-03,551.771,-1.97811E+06
120,5.59754E-03,12.0381E-03,551.483,-1.38416E+06
121,6.60594E-03,12.0603E-03,551.330,-298.195E+03
122,5.19678E-03,12.0132E-03,551.543,-1.56408E+06
123,2.44816E-03,12.0550E-03,551.838,-2.03179E+06
124,834.820E-06,11.9673E-03,551.930,-2.13096E+06
125,1.63869E-03,11.9999E-03,551.895,-2.11992E+06
126,4.39289E-03,12.0122E-03,551.651,-1.82946E+06
127,6.02232E-03,11.9830E-03,551.427,-1.02168E+06
128,3.79935E-03,11.9827E-03,551.724,-1.94435E+06
129,3.10864E-03,12.0516E-03,551.784,-2.02465E+06
130,5.39073E-03,12.0445E-03,551.512,-1.44124E+06
131,5.81674E-03,12.0135E-03,551.454,-1.24021E+06
132,6.83114E-03,12.0616E-03,551.298,-38.7796E+03
133,458.864E-06,13.4076E-03,551.679,-1.19885E+06
134,542.214E-06,13.9222E-03,551.554,-638.918E+03
135,8.46179E-03,13.6769E-03,550.633,925.311E+03
136,642.460E-06,14.5418E-03,551.381,125.305E+03
137,7.35163E-03,16.2144E-03,549.894,-142.362E+03
138,7.57783E-03,15.3136E-03,550.183,273.022E+03
139,1.76972E-03,16.1318E-03,550.789,2.01746E+06
140,7.08297E-03,17.2010E-03,549.589,153.037E+03
141,6.77639E-03,18.2658E-03,549.212,942.022E+03
142,2.07486E-03,17.1631E-03,550.328,2.82920E+06
143,6.44886E-03,19.3914E-03,548.694,1.94321E+06
144,2.36427E-03,18.3762E-03,549.702,3.47141E+06
145,6.08273E-03,20.5716E-03,548.056,3.13440E+06
146,6.75894E-03,22.6295E-03,546.500,5.88576E+06
147,2.50378E-03,19.6941E-03,548.906,4.02005E+06
148,5.15518E-03,12.2663E-03,551.513,-1.32680E+06
149,1.24725E-03,11.9958E-03,551.913,-2.15879E+06
150,830.209E-06,12.1545E-03,551.904,-2.10428E+06
151,2.03484E-03,12.0153E-03,551.871,-2.06514E+06
152,4.78558E-03,12.2820E-03,551.561,-1.39857E+06
153,5.84964E-03,12.3017E-03,551.408,-939.195E+03
154,2.66061E-03,12.0751E-03,551.819,-1.99234E+06
155,2.90887E-03,12.3297E-03,551.760,-1.87374E+06
156,542.643E-06,12.0635E-03,551.923,-2.18654E+06
157,301.352E-06,12.3104E-03,551.890,-2.01990E+06
158,5.59807E-03,12.3729E-03,551.433,-950.214E+03
159,336.931E-06,12.6141E-03,551.839,-1.88177E+06
160,4.79719E-03,12.0092E-03,551.599,-1.75037E+06
161,4.17143E-03,12.2905E-03,551.637,-1.59594E+06
162,3.56907E-03,12.1871E-03,551.719,-1.83995E+06
163,6.34969E-03,12.0914E-03,551.364,-623.004E+03
164,7.12463E-03,12.3545E-03,551.212,-208.628E+03
165,7.91273E-03,13.0129E-03,550.960,1.28998E+06
166,389.667E-06,12.9760E-03,551.771,-1.60113E+06
167,1.07707E-03,13.9579E-03,551.531,-550.016E+03
168,1.26876E-03,14.5622E-03,551.356,217.290E+03
169,7.77716E-03,14.4749E-03,550.450,586.564E+03
170,6.54359E-03,15.9187E-03,550.228,1.45304E+06
171,6.14190E-03,16.8264E-03,549.958,1.53234E+06
172,1.49807E-03,15.2801E-03,551.116,1.10756E+06
173,2.57943E-03,15.9096E-03,550.819,1.95307E+06
174,5.67327E-03,17.8018E-03,549.618,1.88743E+06
175,5.21076E-03,18.8403E-03,549.171,2.49750E+06
176,3.07999E-03,16.8909E-03,550.375,2.66203E+06
177,4.88062E-03,19.9871E-03,548.530,3.20260E+06
178,5.57321E-03,21.7240E-03,547.252,4.44508E+06
179,3.79356E-03,18.1893E-03,549.681,3.01580E+06
180,2.84466E-03,21.0556E-03,547.947,4.43187E+06
181,8.49772E-03,23.6014E-03,545.660,8.21830E+06
182,601.857E-06,12.3690E-03,551.876,-2.03248E+06
183,2.24127E-03,12.2775E-03,551.819,-1.93199E+06
184,4.96847E-03,12.6544E-03,551.475,-847.641E+03
185,1.48179E-03,12.2447E-03,551.867,-2.06308E+06
186,1.86048E-03,12.2466E-03,551.848,-1.98819E+06
187,873.090E-06,12.3945E-03,551.866,-2.04027E+06
188,2.70676E-03,12.4568E-03,551.757,-1.76044E+06
189,3.92812E-03,12.5792E-03,551.618,-1.33126E+06
190,7.77885E-03,12.5169E-03,551.119,895.049E+03
191,3.13550E-03,12.4289E-03,551.725,-1.72690E+06
192,5.31272E-03,12.4452E-03,551.463,-1.00201E+06
193,784.967E-06,13.0271E-03,551.754,-1.55145E+06
194,4.36448E-03,12.6205E-03,551.560,-1.13027E+06
195,5.67912E-03,12.7036E-03,551.365,-526.938E+03
196,6.86227E-03,12.5170E-03,551.223,-590.979E+03
197,917.098E-06,13.4559E-03,551.658,-1.13306E+06
198,7.90772E-03,13.6816E-03,550.753,676.423E+03
199,1.55774E-03,13.8927E-03,551.528,-541.797E+03
200,1.83049E-03,14.4573E-03,551.360,194.070E+03
201,5.82709E-03,15.5532E-03,550.518,1.77587E+06
202,6.87697E-03,15.0708E-03,550.462,1.18158E+06
203,5.30318E-03,16.3302E-03,550.318,2.14575E+06
204,2.16950E-03,15.1223E-03,551.132,1.07502E+06
205,3.89698E-03,16.3232E-03,550.523,2.33117E+06
206,4.48012E-03,21.1015E-03,547.830,3.97404E+06
207,5.35750E-03,23.8818E-03,545.322,8.57649E+06
208,6.42154E-03,12.4984E-03,551.291,-779.342E+03
209,4.77661E-03,12.5202E-03,551.524,-1.05616E+06
210,6.12993E-03,12.6713E-03,551.303,-557.867E+03
211,3.37539E-03,12.6671E-03,551.661,-1.41565E+06
212,991.756E-06,12.6571E-03,551.818,-1.83141E+06
213,2.06222E-03,12.4977E-03,551.796,-1.88591E+06
214,1.55833E-03,12.5066E-03,551.822,-1.88829E+06
215,1.28680E-03,12.5514E-03,551.826,-1.86343E+06
216,2.33822E-03,12.5812E-03,551.763,-1.71509E+06
217,7.48844E-03,12.5956E-03,551.120,618.245E+03
218,3.85874E-03,12.9334E-03,551.560,-909.634E+03
219,1.15443E-03,13.0007E-03,551.748,-1.53878E+06
220,5.40831E-03,12.8548E-03,551.375,-456.467E+03
221,7.49375E-03,13.0227E-03,551.024,204.942E+03
222,7.38154E-03,13.5833E-03,550.870,228.778E+03
223,1.33762E-03,13.4153E-03,551.653,-1.11050E+06
224,2.30507E-03,14.2446E-03,551.390,61.4721E+03
225,6.21813E-03,14.7256E-03,550.734,1.31804E+06
226,5.22471E-03,15.1131E-03,550.783,1.61705E+06
227,2.75289E-03,14.8174E-03,551.186,871.564E+03
228,4.66228E-03,17.1861E-03,550.059,2.48276E+06
229,3.29936E-03,15.4911E-03,550.909,1.71263E+06
230,3.75204E-03,22.1975E-03,546.992,5.10497E+06
231,1.67582E-03,21.6103E-03,547.562,5.31912E+06
232,2.96275E-03,12.7158E-03,551.690,-1.45447E+06
233,7.12237E-03,12.8782E-03,551.108,-677.468E+03
234,4.38099E-03,12.9795E-03,551.489,-642.843E+03
235,2.12131E-03,12.7246E-03,551.752,-1.66522E+06
236,5.09938E-03,13.0428E-03,551.381,-341.830E+03
237,1.79807E-03,12.7792E-03,551.762,-1.64322E+06
238,1.48653E-03,12.9117E-03,551.752,-1.56201E+06
239,2.53132E-03,12.7632E-03,551.716,-1.50645E+06
240,3.21796E-03,12.9338E-03,551.626,-1.15503E+06
241,6.33701E-03,13.0555E-03,551.192,-194.744E+03
242,5.84928E-03,13.0009E-03,551.279,-206.238E+03
243,7.18462E-03,14.2892E-03,550.679,646.121E+03
244,1.96288E-03,13.7495E-03,551.542,-604.487E+03
245,6.68700E-03,14.0396E-03,550.861,659.231E+03
246,5.63775E-03,14.6988E-03,550.847,1.48659E+06
247,2.66974E-03,13.9470E-03,551.442,-180.732E+03
248,4.59175E-03,15.6746E-03,550.683,1.95638E+06
249,3.97704E-03,14.8362E-03,551.054,1.21833E+06
250,4.89432E-03,22.6103E-03,546.609,5.62648E+06
251,4.76623E-03,13.2474E-03,551.382,-232.118E+03
252,2.77253E-03,13.0058E-03,551.650,-1.20321E+06
253,6.89123E-03,13.3557E-03,551.029,-59.5767E+03
254,3.73676E-03,13.3237E-03,551.491,-518.580E+03
255,5.55157E-03,13.2358E-03,551.272,-43.9672E+03
256,6.05300E-03,13.3516E-03,551.166,89.1153E+03
257,2.29183E-03,12.9943E-03,551.689,-1.31704E+06
258,5.93812E-03,14.0837E-03,550.987,793.807E+03
259,4.83769E-03,14.4512E-03,551.055,1.10036E+06
260,3.19859E-03,14.3722E-03,551.278,512.231E+03
261,7.07610E-03,26.2173E-03,542.792,18.6371E+06
262,5.23390E-03,13.4335E-03,551.273,144.524E+03
263,4.41697E-03,13.3946E-03,551.395,-167.472E+03
264,3.43974E-03,13.7684E-03,551.417,-109.008E+03
265,5.73022E-03,13.6367E-03,551.147,359.222E+03
266,4.00182E-03,13.9936E-03,551.297,352.286E+03
267,6.31153E-03,13.7339E-03,551.023,324.832E+03
268,5.04353E-03,13.9568E-03,551.166,776.044E+03
269,5.37802E-03,13.8475E-03,551.146,553.39E+03
270,4.50598E-03,13.8827E-03,551.262,465.621E+03
