NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,9.02125E-03,7.01951E-03,568.405,11.8236E+06
2,9.02126E-03,4.01242E-03,568.391,1.05796E+06
3,11.0260E-03,4.01243E-03,568.374,271.394E+03
4,11.0260E-03,-4.00644E-03,568.043,582.040E+03
8,-16.1834E-39,7.01939E-03,568.242,-3.33051E+06
9,-3.88744E-36,-4.00646E-03,568.010,1.69404E+06
10,9.02126E-03,6.81903E-03,568.404,10.8483E+06
11,9.02125E-03,6.54529E-03,568.404,7.36624E+06
12,9.02126E-03,6.17149E-03,568.403,4.29281E+06
13,9.02126E-03,5.66108E-03,568.401,3.05316E+06
14,9.02126E-03,4.96412E-03,568.398,1.91422E+06
15,10.0236E-03,4.01242E-03,568.388,583.289E+03
16,11.0260E-03,3.01007E-03,568.350,372.253E+03
17,11.0260E-03,1.51825E-03,568.307,212.619E+03
18,11.0260E-03,-702.014E-06,568.225,267.083E+03
47,8.82078E-03,7.01950E-03,568.400,8.31162E+06
48,8.62030E-03,7.01950E-03,568.395,3.96235E+06
49,8.41984E-03,7.01949E-03,568.390,2.11784E+06
50,8.21936E-03,7.01948E-03,568.382,1.31460E+06
51,8.01890E-03,7.01948E-03,568.374,-275.909E+03
52,7.81842E-03,7.01947E-03,568.361,-2.09497E+06
53,7.61795E-03,7.01947E-03,568.353,-838.439E+03
54,7.41747E-03,7.01946E-03,568.347,-43.7608E+03
55,7.21701E-03,7.01946E-03,568.341,-357.751E+03
56,7.01653E-03,7.01946E-03,568.336,-447.805E+03
57,6.81606E-03,7.01945E-03,568.331,-729.570E+03
58,6.61558E-03,7.01945E-03,568.326,-885.806E+03
59,6.41512E-03,7.01945E-03,568.322,-1.06423E+06
60,6.21464E-03,7.01944E-03,568.317,-1.23805E+06
61,6.01417E-03,7.01944E-03,568.313,-1.37268E+06
62,5.81369E-03,7.01944E-03,568.308,-1.51324E+06
63,5.61323E-03,7.01944E-03,568.304,-1.69486E+06
64,5.41275E-03,7.01943E-03,568.300,-1.80841E+06
65,5.21228E-03,7.01943E-03,568.296,-1.96413E+06
66,5.01180E-03,7.01943E-03,568.293,-2.11377E+06
67,4.81134E-03,7.01943E-03,568.289,-2.20998E+06
68,4.61086E-03,7.01943E-03,568.285,-2.29239E+06
69,4.41039E-03,7.01942E-03,568.282,-2.39462E+06
70,4.20992E-03,7.01942E-03,568.278,-2.46044E+06
71,4.00945E-03,7.01942E-03,568.275,-2.52067E+06
72,3.80897E-03,7.01942E-03,568.272,-2.60317E+06
73,3.60850E-03,7.01942E-03,568.269,-2.68428E+06
74,3.40803E-03,7.01941E-03,568.266,-2.78371E+06
75,3.20756E-03,7.01941E-03,568.263,-2.84945E+06
76,3.00708E-03,7.01941E-03,568.261,-2.93207E+06
77,2.80661E-03,7.01941E-03,568.258,-2.94840E+06
78,2.60614E-03,7.01941E-03,568.256,-3.02201E+06
79,2.40567E-03,7.01941E-03,568.254,-2.99360E+06
80,2.20519E-03,7.01941E-03,568.252,-3.02944E+06
81,2.00473E-03,7.01941E-03,568.250,-3.14499E+06
82,1.80425E-03,7.01941E-03,568.249,-3.09702E+06
83,1.60378E-03,7.01940E-03,568.247,-3.18607E+06
84,1.40330E-03,7.01941E-03,568.246,-3.22789E+06
85,1.20284E-03,7.01940E-03,568.245,-3.19907E+06
86,1.00236E-03,7.01940E-03,568.244,-3.26234E+06
87,801.892E-06,7.01940E-03,568.243,-3.17762E+06
88,601.414E-06,7.01941E-03,568.243,-3.08994E+06
89,400.947E-06,7.01940E-03,568.243,-3.14807E+06
90,200.471E-06,7.01941E-03,568.242,-3.23274E+06
91,4.01895E-36,6.81894E-03,568.252,-2.64632E+06
92,-3.99464E-36,6.54799E-03,568.265,-2.34278E+06
93,-11.8014E-36,6.18182E-03,568.280,-2.17887E+06
94,-16.4376E-36,5.68692E-03,568.297,-1.70358E+06
95,12.6602E-36,5.01807E-03,568.317,-1.38467E+06
96,-32.3170E-36,4.11410E-03,568.330,-854.439E+03
97,-31.2480E-36,2.89238E-03,568.335,-474.580E+03
98,-75.3794E-36,1.24119E-03,568.306,124.570E+03
99,158.035E-36,-990.416E-06,568.215,1.08998E+06
100,3.67533E-03,-4.00646E-03,568.021,1.38736E+06
101,7.35066E-03,-4.00645E-03,568.022,831.367E+03
197,482.619E-06,6.73866E-03,568.257,-2.96395E+06
