NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,8.08436E-03,7.91144E-03,515.818,2.11436E+06
2,7.95303E-03,7.01340E-03,513.179,4.12110E+06
3,9.01604E-03,7.96402E-03,513.511,2.88920E+06
4,7.95343E-03,11.6501E-03,517.990,1.46738E+06
5,8.08308E-03,10.7814E-03,518.304,2.08969E+06
6,9.01655E-03,10.7797E-03,514.780,2.91226E+06
7,14.8579E-39,8.00919E-03,519.321,6.74625E+06
8,7.19006E-42,7.01338E-03,512.648,10.8671E+06
9,3.39143E-39,10.7575E-03,523.380,4.79936E+06
10,3.00859E-42,11.7485E-03,519.662,6.10071E+06
11,8.08859E-03,7.72965E-03,515.496,2.01706E+06
12,8.09043E-03,7.55602E-03,515.145,1.86396E+06
13,8.07708E-03,7.38332E-03,514.730,1.59010E+06
14,8.05818E-03,7.21168E-03,514.219,2.35771E+06
15,8.22238E-03,7.08382E-03,514.347,754.831E+03
16,8.40186E-03,7.21921E-03,514.718,1.26815E+06
17,8.54481E-03,7.33921E-03,514.883,1.11479E+06
18,8.66668E-03,7.45558E-03,514.895,1.73201E+06
19,8.78149E-03,7.58087E-03,514.763,2.06864E+06
20,8.91152E-03,7.73049E-03,514.467,2.59346E+06
21,8.82779E-03,7.90094E-03,514.301,2.39326E+06
22,8.67887E-03,7.88950E-03,514.711,2.01912E+06
23,8.53224E-03,7.88399E-03,515.042,1.76212E+06
24,8.38732E-03,7.88932E-03,515.322,1.64870E+06
25,8.23627E-03,7.89750E-03,515.580,1.85790E+06
26,8.06980E-03,11.4686E-03,518.226,1.94096E+06
27,8.08369E-03,11.3041E-03,518.325,1.66972E+06
28,8.09476E-03,11.1317E-03,518.345,1.82941E+06
29,8.08939E-03,10.9636E-03,518.344,1.99869E+06
30,8.23736E-03,10.8029E-03,517.909,1.84471E+06
31,8.38916E-03,10.8186E-03,517.481,1.56573E+06
32,8.53479E-03,10.8321E-03,517.038,1.49124E+06
33,8.67906E-03,10.8344E-03,516.530,1.83004E+06
34,8.82845E-03,10.8312E-03,515.924,2.27514E+06
35,8.91349E-03,11.0063E-03,516.324,2.48830E+06
36,8.77782E-03,11.1559E-03,517.046,1.94828E+06
37,8.65928E-03,11.2802E-03,517.520,1.63845E+06
38,8.53882E-03,11.3895E-03,517.829,1.07411E+06
39,8.40413E-03,11.4951E-03,518.046,1.52426E+06
40,8.23015E-03,11.6195E-03,518.128,1.18664E+06
41,8.07127E-03,10.5827E-03,518.254,2.10248E+06
42,8.06209E-03,10.3786E-03,518.176,2.02377E+06
43,8.05329E-03,10.1741E-03,518.091,1.87354E+06
44,8.04803E-03,9.96728E-03,517.983,1.69398E+06
45,8.04408E-03,9.76124E-03,517.864,1.54747E+06
46,8.04257E-03,9.55444E-03,517.722,1.52514E+06
47,8.04218E-03,9.34806E-03,517.564,1.54115E+06
