NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,32.0647E-03,39.7032E-03,484.785,8.02233E+06
2,29.1497E-03,39.7032E-03,484.665,5.97469E+06
3,26.2347E-03,39.7032E-03,484.299,11.3449E+06
4,23.3198E-03,39.7032E-03,483.870,15.0610E+06
5,20.4048E-03,39.7032E-03,483.457,17.9910E+06
6,17.4898E-03,39.7032E-03,483.069,20.2244E+06
7,14.5748E-03,39.7032E-03,482.703,21.7152E+06
8,11.6599E-03,39.7032E-03,482.360,22.6542E+06
9,8.74490E-03,39.7032E-03,482.055,23.2074E+06
10,5.82993E-03,39.7032E-03,481.810,23.5105E+06
11,2.91496E-03,39.7032E-03,481.646,23.6605E+06
12,-4.59665E-33,39.7032E-03,481.573,23.7173E+06
13,32.0648E-03,36.3633E-03,490.501,5.74903E+06
14,29.1498E-03,36.3632E-03,490.130,4.26507E+06
15,26.2348E-03,36.3632E-03,489.611,8.79504E+06
16,23.3198E-03,36.3632E-03,489.140,11.2879E+06
17,20.4048E-03,36.3632E-03,488.714,12.6887E+06
18,17.4898E-03,36.3632E-03,488.316,13.5173E+06
19,14.5748E-03,36.3633E-03,487.936,14.0959E+06
20,11.6599E-03,36.3633E-03,487.570,14.5926E+06
21,8.74490E-03,36.3633E-03,487.234,15.0517E+06
22,5.82993E-03,36.3633E-03,486.960,15.4259E+06
23,2.91496E-03,36.3633E-03,486.778,15.6779E+06
24,1.55255E-36,36.3633E-03,486.694,15.7668E+06
25,32.0650E-03,33.0233E-03,496.361,1.40762E+06
26,29.1499E-03,33.0232E-03,494.997,1.71541E+06
27,26.2349E-03,33.0231E-03,494.259,2.59501E+06
28,23.3198E-03,33.0231E-03,493.732,4.06416E+06
29,20.4048E-03,33.0231E-03,493.291,4.76854E+06
30,17.4898E-03,33.0231E-03,492.891,5.16506E+06
31,14.5748E-03,33.0231E-03,492.482,5.49301E+06
32,11.6599E-03,33.0232E-03,492.041,5.97633E+06
33,8.74489E-03,33.0232E-03,491.602,6.66117E+06
34,5.82992E-03,33.0232E-03,491.231,7.39452E+06
35,2.91496E-03,33.0232E-03,490.995,7.89334E+06
36,7.76259E-36,33.0232E-03,490.913,7.83519E+06
37,32.0652E-03,29.6831E-03,500.108,1.32206E+06
38,29.1500E-03,29.6830E-03,498.804,1.36715E+06
39,26.2349E-03,29.6829E-03,498.129,-1.13235E+06
40,23.3199E-03,29.6829E-03,497.605,-620.695E+03
41,20.4048E-03,29.6829E-03,497.173,1.94287E+06
42,17.4898E-03,29.6829E-03,496.792,3.58770E+06
43,14.5748E-03,29.6829E-03,496.430,4.67304E+06
44,11.6599E-03,29.6830E-03,495.835,5.67375E+06
45,8.74488E-03,29.6830E-03,495.010,6.71300E+06
46,5.82992E-03,29.6830E-03,494.457,7.61182E+06
47,2.91496E-03,29.6830E-03,494.288,8.18882E+06
48,-41.5854E-39,29.6830E-03,494.165,7.97340E+06
