NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,8.06556E-03,7.89226E-03,329.490,1.22590E+06
2,7.93487E-03,6.99637E-03,325.395,924.530E+03
3,8.99521E-03,7.94460E-03,329.209,-176.969
4,7.93542E-03,11.6212E-03,334.321,1.68511E+06
5,8.06413E-03,10.7548E-03,334.444,1.46785E+06
6,8.99563E-03,10.7534E-03,332.742,176.460E+03
7,5.49133E-39,7.99019E-03,330.128,1.55020E+06
8,9.80909E-45,6.99694E-03,323.898,-246.745E+03
9,3.45633E-39,10.7300E-03,337.553,1.37795E+06
10,-57.4532E-45,11.7181E-03,336.754,-172.297E+03
11,8.06983E-03,7.71092E-03,328.918,934.637E+03
12,8.07172E-03,7.53773E-03,328.332,761.357E+03
13,8.05846E-03,7.36543E-03,327.663,641.733E+03
14,8.03966E-03,7.19419E-03,326.904,925.462E+03
15,8.20351E-03,7.06657E-03,327.214,1.47369E+06
16,8.38253E-03,7.20164E-03,327.980,378.375E+03
17,8.52512E-03,7.32132E-03,328.515,431.489E+03
18,8.64668E-03,7.43740E-03,328.872,-72.2603E+03
19,8.76122E-03,7.56238E-03,329.119,42.5635E+03
20,8.89094E-03,7.71162E-03,329.253,23.1387E+03
21,8.80738E-03,7.88168E-03,329.402,417.586E+03
22,8.65878E-03,7.87029E-03,329.484,600.976E+03
23,8.51248E-03,7.86482E-03,329.510,726.633E+03
24,8.36786E-03,7.87015E-03,329.519,905.792E+03
25,8.21714E-03,7.87834E-03,329.504,1.06161E+06
26,8.05121E-03,11.4402E-03,334.439,1.15206E+06
27,8.06496E-03,11.2761E-03,334.512,837.653E+03
28,8.07591E-03,11.1042E-03,334.523,974.602E+03
29,8.07049E-03,10.9366E-03,334.506,1.13095E+06
30,8.21809E-03,10.7763E-03,334.258,1.26911E+06
31,8.36958E-03,10.7921E-03,334.056,1.10628E+06
32,8.51490E-03,10.8056E-03,333.846,871.880E+03
33,8.65886E-03,10.8079E-03,333.603,729.227E+03
34,8.80793E-03,10.8047E-03,333.307,478.185E+03
35,8.89279E-03,10.9794E-03,333.448,82.7386E+03
36,8.75744E-03,11.1286E-03,333.855,93.2658E+03
37,8.63919E-03,11.2525E-03,334.066,-105.143E+03
38,8.51906E-03,11.3616E-03,334.192,811.725E+03
39,8.38472E-03,11.4668E-03,334.285,1.96110E+06
40,8.21123E-03,11.5910E-03,334.290,2.88226E+06
41,8.05231E-03,10.5567E-03,334.345,1.73842E+06
42,8.04311E-03,10.3532E-03,334.198,1.98735E+06
43,8.03430E-03,10.1491E-03,334.017,2.12595E+06
44,8.02904E-03,9.94288E-03,333.790,2.16811E+06
45,8.02508E-03,9.73737E-03,333.528,2.12700E+06
46,8.02358E-03,9.53110E-03,333.225,2.06209E+06
47,8.02320E-03,9.32525E-03,332.886,2.00344E+06
48,8.02469E-03,9.11919E-03,332.509,1.99091E+06
49,8.02726E-03,8.91281E-03,332.094,1.98577E+06
50,8.03201E-03,8.70677E-03,331.641,1.95719E+06
51,8.03791E-03,8.50016E-03,331.151,1.86539E+06
52,8.04671E-03,8.29539E-03,330.629,1.70420E+06
53,8.05544E-03,8.09142E-03,330.071,1.46997E+06
54,8.99527E-03,8.14683E-03,329.336,119.877E+03
55,8.99528E-03,8.34755E-03,329.588,132.791E+03
56,8.99529E-03,8.54963E-03,329.874,215.107E+03
57,8.99528E-03,8.75038E-03,330.171,259.923E+03
58,8.99528E-03,8.95178E-03,330.468,325.133E+03
59,8.99528E-03,9.15145E-03,330.756,356.847E+03
60,8.99529E-03,9.35151E-03,331.031,396.372E+03
61,8.99532E-03,9.55136E-03,331.293,398.292E+03
62,8.99536E-03,9.75128E-03,331.539,412.431E+03
63,8.99541E-03,9.95109E-03,331.774,374.157E+03
64,8.99547E-03,10.1509E-03,331.998,364.366E+03
65,8.99554E-03,10.3517E-03,332.224,277.218E+03
66,8.99561E-03,10.5517E-03,332.457,290.928E+03
67,7.86428E-03,7.90974E-03,329.458,1.35559E+06
68,7.66176E-03,7.92726E-03,329.434,1.45711E+06
69,7.45438E-03,7.94153E-03,329.413,1.47721E+06
70,7.24890E-03,7.95184E-03,329.397,1.44809E+06
71,7.04159E-03,7.96007E-03,329.396,1.38643E+06
72,6.83680E-03,7.96488E-03,329.396,1.31090E+06
73,6.63146E-03,7.96948E-03,329.413,1.24493E+06
74,6.42771E-03,7.97190E-03,329.429,1.17967E+06
75,6.22376E-03,7.97462E-03,329.459,1.16009E+06
76,6.02079E-03,7.97599E-03,329.485,1.15701E+06
77,5.81774E-03,7.97774E-03,329.520,1.17394E+06
78,5.61535E-03,7.97864E-03,329.552,1.19168E+06
79,5.41293E-03,7.97989E-03,329.590,1.21898E+06
80,5.21099E-03,7.98058E-03,329.624,1.24871E+06
81,5.00904E-03,7.98154E-03,329.660,1.28053E+06
82,4.80747E-03,7.98215E-03,329.695,1.31339E+06
83,4.60590E-03,7.98292E-03,329.730,1.34349E+06
84,4.40465E-03,7.98348E-03,329.762,1.37424E+06
85,4.20342E-03,7.98413E-03,329.795,1.40080E+06
86,4.00246E-03,7.98463E-03,329.825,1.42763E+06
87,3.80150E-03,7.98517E-03,329.855,1.45096E+06
88,3.60079E-03,7.98563E-03,329.883,1.47194E+06
89,3.40008E-03,7.98608E-03,329.909,1.48990E+06
90,3.19961E-03,7.98648E-03,329.934,1.50345E+06
91,2.99910E-03,7.98684E-03,329.957,1.51500E+06
92,2.79885E-03,7.98719E-03,329.978,1.52269E+06
93,2.59853E-03,7.98751E-03,329.999,1.52948E+06
94,2.39847E-03,7.98780E-03,330.017,1.53382E+06
95,2.19832E-03,7.98813E-03,330.035,1.53768E+06
96,1.99837E-03,7.98840E-03,330.050,1.54084E+06
97,1.79837E-03,7.98873E-03,330.065,1.54402E+06
98,1.59848E-03,7.98897E-03,330.078,1.54631E+06
99,1.39859E-03,7.98926E-03,330.089,1.54873E+06
100,1.19874E-03,7.98948E-03,330.099,1.54945E+06
101,998.906E-06,7.98969E-03,330.108,1.55143E+06
102,799.102E-06,7.98986E-03,330.115,1.55096E+06
103,599.306E-06,7.98999E-03,330.121,1.55248E+06
104,399.535E-06,7.99010E-03,330.125,1.55111E+06
105,199.760E-06,7.99015E-03,330.127,1.55188E+06
106,-5.26747E-39,7.79278E-03,329.040,827.322E+03
107,-4.74354E-39,7.59480E-03,327.874,324.339E+03
108,-4.22895E-39,7.39629E-03,326.630,-28.7977E+03
109,-3.13266E-39,7.19695E-03,325.304,-20.2923E+03
110,198.074E-06,6.99693E-03,323.897,-239.510E+03
111,396.118E-06,6.99694E-03,323.896,-241.371E+03
112,594.351E-06,6.99693E-03,323.894,-240.668E+03
113,792.467E-06,6.99693E-03,323.891,-238.049E+03
114,990.619E-06,6.99693E-03,323.887,-236.548E+03
115,1.18880E-03,6.99693E-03,323.883,-233.452E+03
116,1.38695E-03,6.99693E-03,323.877,-231.200E+03
117,1.58556E-03,6.99692E-03,323.871,-227.665E+03
118,1.78374E-03,6.99692E-03,323.865,-225.481E+03
119,1.98226E-03,6.99691E-03,323.858,-221.484E+03
120,2.18088E-03,6.99691E-03,323.849,-219.183E+03
121,2.37929E-03,6.99690E-03,323.841,-215.397E+03
122,2.57849E-03,6.99689E-03,323.832,-213.195E+03
123,2.77668E-03,6.99689E-03,323.822,-211.273E+03
124,2.97505E-03,6.99688E-03,323.811,-209.769E+03
125,3.17338E-03,6.99687E-03,323.800,-209.006E+03
126,3.37172E-03,6.99685E-03,323.788,-209.592E+03
127,3.57007E-03,6.99684E-03,323.775,-211.388E+03
128,3.76841E-03,6.99682E-03,323.762,-214.719E+03
129,3.96677E-03,6.99681E-03,323.748,-220.645E+03
130,4.16510E-03,6.99679E-03,323.733,-228.472E+03
131,4.36348E-03,6.99678E-03,323.718,-239.789E+03
132,4.56181E-03,6.99676E-03,323.702,-253.023E+03
133,4.76021E-03,6.99674E-03,323.686,-269.313E+03
134,4.95853E-03,6.99672E-03,323.669,-282.290E+03
135,5.15696E-03,6.99670E-03,323.653,-297.190E+03
136,5.35527E-03,6.99668E-03,323.636,-325.684E+03
137,5.55375E-03,6.99667E-03,323.621,-343.902E+03
138,5.75203E-03,6.99665E-03,323.606,-337.629E+03
139,5.95058E-03,6.99663E-03,323.594,-311.112E+03
140,6.14881E-03,6.99661E-03,323.584,-297.555E+03
141,6.34742E-03,6.99660E-03,323.580,-242.420E+03
142,6.54557E-03,6.99657E-03,323.580,-217.648E+03
143,6.74429E-03,6.99655E-03,323.594,-90.9747E+03
144,6.94230E-03,6.99652E-03,323.620,-64.5690E+03
145,7.14121E-03,6.99650E-03,323.677,199.892E+03
146,7.33897E-03,6.99647E-03,323.768,249.048E+03
147,7.53824E-03,6.99644E-03,323.947,831.92E+03
148,7.73512E-03,6.99640E-03,324.277,1.62552E+06
149,200.213E-06,10.7298E-03,337.551,1.38299E+06
150,400.427E-06,10.7297E-03,337.547,1.38316E+06
151,600.646E-06,10.7294E-03,337.541,1.38567E+06
152,800.871E-06,10.7290E-03,337.532,1.38410E+06
153,1.00111E-03,10.7284E-03,337.520,1.38502E+06
154,1.20135E-03,10.7279E-03,337.506,1.38255E+06
155,1.40161E-03,10.7271E-03,337.490,1.38243E+06
156,1.60188E-03,10.7263E-03,337.470,1.38088E+06
157,1.80217E-03,10.7252E-03,337.448,1.37972E+06
158,2.00249E-03,10.7242E-03,337.423,1.37763E+06
159,2.20281E-03,10.7229E-03,337.395,1.37540E+06
160,2.40318E-03,10.7216E-03,337.365,1.37232E+06
161,2.60354E-03,10.7201E-03,337.331,1.36979E+06
162,2.80397E-03,10.7185E-03,337.295,1.36794E+06
163,3.00438E-03,10.7167E-03,337.255,1.36647E+06
164,3.20486E-03,10.7150E-03,337.212,1.36397E+06
165,3.40531E-03,10.7129E-03,337.166,1.36112E+06
166,3.60583E-03,10.7109E-03,337.116,1.35621E+06
167,3.80634E-03,10.7085E-03,337.062,1.35129E+06
168,4.00688E-03,10.7062E-03,337.005,1.34351E+06
169,4.20746E-03,10.7035E-03,336.943,1.33511E+06
170,4.40806E-03,10.7010E-03,336.878,1.32407E+06
171,4.60869E-03,10.6980E-03,336.808,1.31454E+06
172,4.80938E-03,10.6953E-03,336.733,1.30308E+06
173,5.01006E-03,10.6920E-03,336.653,1.29167E+06
174,5.21093E-03,10.6892E-03,336.567,1.27939E+06
175,5.41171E-03,10.6857E-03,336.476,1.27190E+06
176,5.61290E-03,10.6830E-03,336.378,1.26736E+06
177,5.81393E-03,10.6795E-03,336.273,1.27172E+06
178,6.01570E-03,10.6772E-03,336.161,1.28473E+06
179,6.21727E-03,10.6742E-03,336.041,1.31684E+06
180,6.42011E-03,10.6730E-03,335.911,1.36998E+06
181,6.62274E-03,10.6714E-03,335.773,1.43532E+06
182,6.82757E-03,10.6727E-03,335.622,1.54884E+06
183,7.03200E-03,10.6745E-03,335.461,1.61816E+06
184,7.24016E-03,10.6812E-03,335.284,1.73682E+06
185,7.44666E-03,10.6913E-03,335.096,1.76340E+06
186,7.65632E-03,10.7078E-03,334.890,1.73727E+06
187,7.86077E-03,10.7302E-03,334.676,1.60863E+06
188,7.73421E-03,11.6261E-03,334.394,2.61020E+06
189,7.54036E-03,11.6306E-03,334.511,1.22660E+06
190,7.34125E-03,11.6352E-03,334.638,593.263E+03
191,7.14516E-03,11.6396E-03,334.767,293.377E+03
192,6.94664E-03,11.6439E-03,334.896,-31.0405E+03
193,6.75002E-03,11.6481E-03,335.021,-129.686E+03
194,6.55157E-03,11.6522E-03,335.142,-160.982E+03
195,6.35362E-03,11.6561E-03,335.258,-169.298E+03
