NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,8.07289E-03,7.90037E-03,413.710,1.01799E+06
2,7.94207E-03,7.00367E-03,409.095,1.00059E+06
3,9.00339E-03,7.95273E-03,413.237,25.6576E+03
4,7.94271E-03,11.6327E-03,418.302,1.77849E+06
5,8.07152E-03,10.7655E-03,418.791,1.25382E+06
6,9.00387E-03,10.7641E-03,416.812,193.017E+03
7,5.16883E-39,7.99846E-03,414.604,1.46313E+06
8,3.92083E-42,7.00432E-03,407.487,-236.767E+03
9,3.84435E-39,10.7408E-03,422.320,1.25622E+06
10,-3.06324E-42,11.7298E-03,420.930,-183.622E+03
11,8.07716E-03,7.71887E-03,413.070,760.696E+03
12,8.07905E-03,7.54551E-03,412.411,632.106E+03
13,8.06577E-03,7.37306E-03,411.655,562.365E+03
14,8.04695E-03,7.20167E-03,410.795,980.651E+03
15,8.21095E-03,7.07393E-03,411.119,1.52006E+06
16,8.39013E-03,7.20911E-03,411.966,553.668E+03
17,8.53286E-03,7.32891E-03,412.551,453.796E+03
18,8.65453E-03,7.44509E-03,412.936,-76.8727E+03
19,8.76918E-03,7.57017E-03,413.194,40.6855E+03
20,8.89901E-03,7.71955E-03,413.319,37.4053E+03
21,8.81538E-03,7.88976E-03,413.496,372.985E+03
22,8.66665E-03,7.87837E-03,413.616,516.583E+03
23,8.52021E-03,7.87289E-03,413.670,613.073E+03
24,8.37547E-03,7.87823E-03,413.702,762.664E+03
25,8.22461E-03,7.88643E-03,413.706,887.376E+03
26,8.05860E-03,11.4515E-03,418.524,1.21308E+06
27,8.07236E-03,11.2873E-03,418.684,782.262E+03
28,8.08332E-03,11.1153E-03,418.765,847.370E+03
29,8.07789E-03,10.9475E-03,418.803,955.796E+03
30,8.22563E-03,10.7870E-03,418.574,1.08635E+06
31,8.37725E-03,10.8028E-03,418.340,953.015E+03
32,8.52270E-03,10.8163E-03,418.097,750.323E+03
33,8.66679E-03,10.8186E-03,417.816,638.292E+03
34,8.81600E-03,10.8155E-03,417.471,426.878E+03
35,8.90094E-03,10.9903E-03,417.602,111.335E+03
36,8.76547E-03,11.1396E-03,418.059,95.2853E+03
37,8.64712E-03,11.2637E-03,418.257,-60.1174E+03
38,8.52687E-03,11.3728E-03,418.349,832.888E+03
39,8.39242E-03,11.4782E-03,418.394,2.15660E+06
40,8.21877E-03,11.6024E-03,418.285,2.93974E+06
41,8.05968E-03,10.5672E-03,418.738,1.49662E+06
42,8.05048E-03,10.3635E-03,418.628,1.73041E+06
43,8.04166E-03,10.1593E-03,418.476,1.87210E+06
44,8.03638E-03,9.95286E-03,418.270,1.92873E+06
45,8.03242E-03,9.74717E-03,418.022,1.90934E+06
46,8.03091E-03,9.54071E-03,417.723,1.86699E+06
47,8.03053E-03,9.33467E-03,417.380,1.81697E+06
48,8.03201E-03,9.12842E-03,416.990,1.79773E+06
49,8.03458E-03,8.92185E-03,416.554,1.77170E+06
50,8.03933E-03,8.71562E-03,416.072,1.72272E+06
51,8.04523E-03,8.50883E-03,415.542,1.61651E+06
52,8.05403E-03,8.30387E-03,414.972,1.45322E+06
53,8.06277E-03,8.09971E-03,414.356,1.23382E+06
54,9.00345E-03,8.15515E-03,413.372,116.437E+03
55,9.00347E-03,8.35605E-03,413.642,125.987E+03
56,9.00348E-03,8.55831E-03,413.945,199.551E+03
57,9.00348E-03,8.75925E-03,414.258,243.602E+03
58,9.00348E-03,8.96084E-03,414.566,305.469E+03
59,9.00349E-03,9.16069E-03,414.862,337.323E+03
60,9.00350E-03,9.36093E-03,415.141,376.259E+03
61,9.00353E-03,9.56097E-03,415.402,379.912E+03
62,9.00358E-03,9.76107E-03,415.644,394.941E+03
63,9.00363E-03,9.96106E-03,415.872,360.316E+03
64,9.00370E-03,10.1610E-03,416.086,352.318E+03
65,9.00377E-03,10.3621E-03,416.303,272.680E+03
66,9.00384E-03,10.5623E-03,416.528,289.948E+03
67,7.87143E-03,7.91786E-03,413.697,1.12111E+06
68,7.66872E-03,7.93540E-03,413.691,1.20325E+06
69,7.46116E-03,7.94970E-03,413.685,1.21835E+06
70,7.25550E-03,7.96002E-03,413.683,1.19106E+06
71,7.04800E-03,7.96826E-03,413.695,1.14557E+06
72,6.84302E-03,7.97308E-03,413.707,1.08588E+06
73,6.63750E-03,7.97768E-03,413.737,1.05935E+06
74,6.43356E-03,7.98011E-03,413.764,1.04577E+06
75,6.22942E-03,7.98284E-03,413.804,1.05558E+06
76,6.02627E-03,7.98420E-03,413.840,1.06569E+06
77,5.82304E-03,7.98597E-03,413.886,1.09041E+06
78,5.62046E-03,7.98687E-03,413.926,1.11399E+06
79,5.41785E-03,7.98811E-03,413.972,1.14366E+06
80,5.21573E-03,7.98881E-03,414.014,1.17465E+06
81,5.01359E-03,7.98978E-03,414.059,1.20651E+06
82,4.81184E-03,7.99039E-03,414.100,1.23877E+06
83,4.61009E-03,7.99117E-03,414.141,1.26869E+06
84,4.40866E-03,7.99172E-03,414.180,1.30163E+06
85,4.20724E-03,7.99237E-03,414.218,1.33018E+06
86,4.00610E-03,7.99289E-03,414.254,1.35595E+06
87,3.80496E-03,7.99343E-03,414.289,1.37901E+06
88,3.60407E-03,7.99389E-03,414.321,1.39825E+06
89,3.40318E-03,7.99433E-03,414.352,1.41479E+06
90,3.20252E-03,7.99474E-03,414.380,1.42794E+06
91,3.00183E-03,7.99511E-03,414.407,1.43854E+06
92,2.80140E-03,7.99545E-03,414.432,1.44569E+06
93,2.60090E-03,7.99577E-03,414.455,1.45167E+06
94,2.40065E-03,7.99607E-03,414.477,1.45558E+06
95,2.20033E-03,7.99640E-03,414.497,1.45884E+06
96,2.00019E-03,7.99667E-03,414.515,1.46112E+06
97,1.80001E-03,7.99700E-03,414.531,1.46289E+06
98,1.59994E-03,7.99724E-03,414.546,1.46390E+06
99,1.39986E-03,7.99753E-03,414.560,1.46515E+06
100,1.19983E-03,7.99775E-03,414.571,1.46486E+06
101,999.816E-06,7.99796E-03,414.581,1.46593E+06
102,799.829E-06,7.99814E-03,414.589,1.46477E+06
103,599.852E-06,7.99827E-03,414.595,1.46568E+06
104,399.899E-06,7.99837E-03,414.600,1.46394E+06
105,199.942E-06,7.99842E-03,414.603,1.46431E+06
106,-4.95059E-39,7.80087E-03,413.376,830.923E+03
107,-4.42967E-39,7.60272E-03,412.053,432.413E+03
108,-3.91069E-39,7.40402E-03,410.632,-14.4330E+03
109,-2.81775E-39,7.20451E-03,409.110,-21.4733E+03
110,198.254E-06,7.00431E-03,407.487,-230.449E+03
111,396.477E-06,7.00432E-03,407.485,-232.339E+03
112,594.891E-06,7.00431E-03,407.482,-231.364E+03
113,793.186E-06,7.00431E-03,407.479,-228.706E+03
114,991.518E-06,7.00431E-03,407.474,-227.149E+03
115,1.18988E-03,7.00431E-03,407.469,-224.073E+03
116,1.38821E-03,7.00430E-03,407.463,-221.852E+03
117,1.58700E-03,7.00430E-03,407.456,-218.292E+03
118,1.78536E-03,7.00430E-03,407.448,-216.241E+03
119,1.98406E-03,7.00429E-03,407.440,-212.171E+03
120,2.18286E-03,7.00428E-03,407.431,-210.074E+03
121,2.38145E-03,7.00427E-03,407.421,-206.263E+03
122,2.58083E-03,7.00427E-03,407.411,-204.221E+03
123,2.77921E-03,7.00426E-03,407.399,-202.385E+03
124,2.97775E-03,7.00424E-03,407.387,-200.987E+03
125,3.17626E-03,7.00423E-03,407.374,-200.385E+03
126,3.37478E-03,7.00422E-03,407.360,-201.115E+03
127,3.57331E-03,7.00420E-03,407.346,-203.083E+03
128,3.77183E-03,7.00419E-03,407.331,-206.626E+03
129,3.97037E-03,7.00417E-03,407.314,-212.687E+03
130,4.16888E-03,7.00415E-03,407.297,-220.744E+03
131,4.36744E-03,7.00413E-03,407.279,-232.148E+03
132,4.56595E-03,7.00411E-03,407.260,-245.638E+03
133,4.76453E-03,7.00409E-03,407.241,-261.865E+03
134,4.96303E-03,7.00407E-03,407.222,-274.749E+03
135,5.16164E-03,7.00405E-03,407.202,-287.858E+03
136,5.36013E-03,7.00403E-03,407.182,-314.798E+03
137,5.55879E-03,7.00401E-03,407.163,-329.420E+03
138,5.75725E-03,7.00399E-03,407.145,-316.924E+03
139,5.95598E-03,7.00397E-03,407.129,-278.332E+03
140,6.15439E-03,7.00395E-03,407.116,-261.213E+03
141,6.35318E-03,7.00393E-03,407.108,-187.294E+03
142,6.55151E-03,7.00390E-03,407.106,-156.811E+03
143,6.75041E-03,7.00387E-03,407.117,-620.844
144,6.94860E-03,7.00384E-03,407.143,30.4624E+03
145,7.14768E-03,7.00382E-03,407.200,328.842E+03
146,7.34562E-03,7.00378E-03,407.297,375.999E+03
147,7.54507E-03,7.00375E-03,407.490,970.292E+03
148,7.74213E-03,7.00371E-03,407.850,1.75834E+06
149,200.396E-06,10.7406E-03,422.319,1.26120E+06
150,400.794E-06,10.7405E-03,422.314,1.26171E+06
151,601.198E-06,10.7402E-03,422.307,1.26469E+06
152,801.607E-06,10.7398E-03,422.297,1.26376E+06
153,1.00203E-03,10.7392E-03,422.284,1.26550E+06
154,1.20246E-03,10.7387E-03,422.268,1.26401E+06
155,1.40290E-03,10.7379E-03,422.250,1.26504E+06
156,1.60336E-03,10.7371E-03,422.228,1.26299E+06
157,1.80383E-03,10.7360E-03,422.204,1.26341E+06
158,2.00433E-03,10.7350E-03,422.176,1.26058E+06
159,2.20483E-03,10.7337E-03,422.145,1.26029E+06
160,2.40538E-03,10.7324E-03,422.111,1.25724E+06
161,2.60593E-03,10.7308E-03,422.074,1.25624E+06
162,2.80654E-03,10.7293E-03,422.033,1.25541E+06
163,3.00714E-03,10.7275E-03,421.989,1.25486E+06
164,3.20780E-03,10.7257E-03,421.941,1.25315E+06
165,3.40844E-03,10.7237E-03,421.890,1.25111E+06
166,3.60914E-03,10.7216E-03,421.834,1.24701E+06
167,3.80983E-03,10.7192E-03,421.775,1.24296E+06
168,4.01056E-03,10.7170E-03,421.711,1.23690E+06
169,4.21132E-03,10.7143E-03,421.642,1.22981E+06
170,4.41210E-03,10.7118E-03,421.569,1.21959E+06
171,4.61292E-03,10.7087E-03,421.491,1.21081E+06
172,4.81380E-03,10.7061E-03,421.408,1.19927E+06
173,5.01466E-03,10.7027E-03,421.318,1.18707E+06
174,5.21572E-03,10.7000E-03,421.223,1.16916E+06
175,5.41668E-03,10.6964E-03,421.121,1.15798E+06
176,5.61805E-03,10.6937E-03,421.011,1.14499E+06
177,5.81926E-03,10.6902E-03,420.894,1.14178E+06
178,6.02122E-03,10.6879E-03,420.768,1.14368E+06
179,6.22297E-03,10.6849E-03,420.633,1.16208E+06
180,6.42599E-03,10.6837E-03,420.486,1.19745E+06
181,6.62881E-03,10.6821E-03,420.329,1.24147E+06
182,6.83383E-03,10.6834E-03,420.158,1.33501E+06
183,7.03844E-03,10.6852E-03,419.974,1.37611E+06
184,7.24679E-03,10.6919E-03,419.770,1.48604E+06
185,7.45348E-03,10.7020E-03,419.552,1.50096E+06
186,7.66334E-03,10.7185E-03,419.312,1.47889E+06
187,7.86797E-03,10.7409E-03,419.062,1.36910E+06
188,7.74132E-03,11.6376E-03,418.369,2.70241E+06
189,7.54729E-03,11.6422E-03,418.493,1.25064E+06
190,7.34800E-03,11.6468E-03,418.628,619.034E+03
191,7.15173E-03,11.6512E-03,418.767,390.140E+03
192,6.95303E-03,11.6555E-03,418.905,-37.0063E+03
193,6.75623E-03,11.6597E-03,419.040,-141.940E+03
194,6.55759E-03,11.6637E-03,419.171,-173.793E+03
195,6.35947E-03,11.6677E-03,419.296,-183.285E+03
196,6.16169E-03,11.6715E-03,419.415,-189.041E+03
197,5.96368E-03,11.6752E-03,419.528,-188.035E+03
198,5.76489E-03,11.6788E-03,419.635,-185.454E+03
199,5.56637E-03,11.6822E-03,419.737,-183.162E+03
200,5.36829E-03,11.6856E-03,419.832,-178.789E+03
201,5.16987E-03,11.6888E-03,419.923,-176.475E+03
202,4.97097E-03,11.6919E-03,420.008,-172.164E+03
203,4.77236E-03,11.6948E-03,420.088,-169.587E+03
204,4.57326E-03,11.6977E-03,420.164,-166.476E+03
205,4.37518E-03,11.7004E-03,420.235,-165.071E+03
206,4.17624E-03,11.7030E-03,420.301,-162.577E+03
207,3.97750E-03,11.7055E-03,420.364,-162.391E+03
208,3.77852E-03,11.7079E-03,420.422,-161.428E+03
209,3.57968E-03,11.7101E-03,420.477,-162.157E+03
210,3.38070E-03,11.7122E-03,420.528,-161.853E+03
211,3.18175E-03,11.7142E-03,420.576,-163.441E+03
212,2.98325E-03,11.7161E-03,420.620,-163.802E+03
213,2.78440E-03,11.7179E-03,420.661,-165.526E+03
214,2.58546E-03,11.7195E-03,420.699,-166.325E+03
215,2.38661E-03,11.7211E-03,420.734,-168.557E+03
216,2.18766E-03,11.7224E-03,420.765,-169.479E+03
217,1.98879E-03,11.7237E-03,420.794,-171.764E+03
218,1.78986E-03,11.7249E-03,420.820,-172.684E+03
219,1.59099E-03,11.7259E-03,420.843,-174.856E+03
220,1.39207E-03,11.7268E-03,420.863,-175.550E+03
221,1.19322E-03,11.7276E-03,420.881,-177.487E+03
222,994.318E-06,11.7283E-03,420.895,-177.782E+03
223,795.466E-06,11.7288E-03,420.907,-179.347E+03
224,596.583E-06,11.7293E-03,420.917,-178.859E+03
225,397.734E-06,11.7296E-03,420.924,-179.142E+03
226,198.862E-06,11.7298E-03,420.928,-177.089E+03
227,-3.41220E-39,11.5308E-03,421.385,-2.09443E+03
228,-4.12431E-39,11.3323E-03,421.752,-232.508
229,-4.43110E-39,11.1347E-03,422.029,159.333E+03
230,-4.46921E-39,10.9373E-03,422.218,614.141E+03
231,3.35241E-39,10.5443E-03,422.336,1.97080E+06
232,2.59618E-39,10.3485E-03,422.265,2.54796E+06
233,1.89825E-39,10.1526E-03,422.108,3.01928E+06
234,961.654E-42,9.95729E-03,421.865,3.36627E+06
235,157.691E-42,9.76174E-03,421.535,3.61343E+06
236,-825.078E-42,9.56654E-03,421.120,3.74349E+06
237,-1.64708E-39,9.37107E-03,420.616,3.78884E+06
238,-2.55218E-39,9.17578E-03,420.027,3.72071E+06
239,-3.27507E-39,8.98015E-03,419.348,3.57064E+06
240,-3.97504E-39,8.78450E-03,418.581,3.32330E+06
241,-4.50535E-39,8.58846E-03,417.724,2.99697E+06
242,-4.89031E-39,8.39223E-03,416.777,2.57355E+06
243,-5.12095E-39,8.19553E-03,415.737,2.06856E+06
244,8.55729E-03,7.52323E-03,412.979,240.140E+03
245,8.21505E-03,7.39714E-03,412.112,382.632E+03
246,8.35290E-03,7.43746E-03,412.509,372.432E+03
247,8.47171E-03,7.48875E-03,412.815,148.597E+03
248,8.59501E-03,7.61308E-03,413.179,236.894E+03
249,8.63508E-03,7.73495E-03,413.399,278.621E+03
250,8.59831E-03,7.49156E-03,412.962,121.241E+03
251,8.50521E-03,7.72928E-03,413.375,432.707E+03
252,8.36764E-03,7.72011E-03,413.295,535.911E+03
253,8.22573E-03,7.71848E-03,413.198,668.641E+03
254,8.48399E-03,7.59810E-03,413.077,295.632E+03
255,8.35881E-03,7.57578E-03,412.903,389.984E+03
256,8.22198E-03,7.55505E-03,412.662,507.843E+03
257,8.21728E-03,7.23928E-03,411.577,979.166E+03
258,8.36268E-03,7.31767E-03,412.197,139.271E+03
259,8.49377E-03,7.40528E-03,412.655,242.520E+03
260,8.68599E-03,7.60112E-03,413.202,40.1527E+03
261,8.76329E-03,7.72975E-03,413.373,180.500E+03
262,8.56072E-03,11.1703E-03,418.284,340.137E+03
263,8.22481E-03,11.2719E-03,418.580,738.678E+03
264,8.36070E-03,11.2439E-03,418.481,674.218E+03
265,8.47507E-03,11.2008E-03,418.379,254.568E+03
266,8.59579E-03,11.2089E-03,418.273,213.080E+03
267,8.63648E-03,10.9601E-03,418.026,346.464E+03
268,8.59515E-03,11.0820E-03,418.192,324.163E+03
269,8.49251E-03,11.2910E-03,418.376,378.185E+03
270,8.36745E-03,11.3678E-03,418.447,714.138E+03
271,8.23132E-03,11.4322E-03,418.478,2.19322E+06
272,8.22854E-03,11.1172E-03,418.620,704.099E+03
273,8.23012E-03,10.9527E-03,418.613,867.415E+03
274,8.36539E-03,11.1046E-03,418.474,577.266E+03
275,8.37239E-03,10.9585E-03,418.425,686.739E+03
276,8.48866E-03,11.0894E-03,418.328,405.989E+03
277,8.50725E-03,10.9575E-03,418.228,567.405E+03
278,8.76346E-03,10.9734E-03,417.824,218.132E+03
279,8.68393E-03,11.1017E-03,418.102,51.7300E+03
280,8.82163E-03,10.5830E-03,417.137,482.578E+03
281,8.66890E-03,10.6037E-03,417.572,788.469E+03
282,8.52078E-03,10.6017E-03,417.912,1.02490E+06
283,8.36975E-03,10.5959E-03,418.216,1.18051E+06
284,8.21712E-03,10.5818E-03,418.484,1.34343E+06
285,8.83549E-03,10.3742E-03,416.852,469.266E+03
286,8.67089E-03,10.3823E-03,417.330,843.532E+03
287,8.51687E-03,10.3888E-03,417.720,1.14338E+06
288,8.36328E-03,10.3834E-03,418.055,1.37694E+06
289,8.20732E-03,10.3760E-03,418.359,1.55869E+06
290,8.83626E-03,10.1682E-03,416.628,307.971E+03
291,8.67523E-03,10.1738E-03,417.093,783.994E+03
292,8.51494E-03,10.1743E-03,417.507,1.14101E+06
293,8.35788E-03,10.1738E-03,417.868,1.43559E+06
294,8.20076E-03,10.1669E-03,418.186,1.67102E+06
295,8.83832E-03,9.96416E-03,416.393,278.018E+03
296,8.67430E-03,9.96570E-03,416.864,652.254E+03
297,8.51442E-03,9.96646E-03,417.277,1.06508E+06
298,8.35466E-03,9.96329E-03,417.646,1.39636E+06
299,8.19557E-03,9.95968E-03,417.977,1.68180E+06
300,8.83760E-03,9.76076E-03,416.157,224.882E+03
301,8.67501E-03,9.76033E-03,416.613,595.395E+03
302,8.51283E-03,9.75824E-03,417.027,953.846E+03
303,8.35280E-03,9.75602E-03,417.395,1.31410E+06
304,8.19279E-03,9.75155E-03,417.724,1.62860E+06
305,8.83834E-03,9.55812E-03,415.898,221.166E+03
306,8.67418E-03,9.55496E-03,416.348,537.264E+03
307,8.51278E-03,9.55207E-03,416.749,893.963E+03
308,8.35158E-03,9.54828E-03,417.110,1.23337E+06
309,8.19127E-03,9.54486E-03,417.434,1.55822E+06
310,8.83778E-03,9.35537E-03,415.624,206.053E+03
311,8.67484E-03,9.35040E-03,416.055,534.787E+03
312,8.51237E-03,9.34558E-03,416.445,864.304E+03
313,8.35178E-03,9.34153E-03,416.791,1.20148E+06
314,8.19117E-03,9.33775E-03,417.102,1.52409E+06
315,8.83844E-03,9.15276E-03,415.326,221.114E+03
316,8.67465E-03,9.14534E-03,415.742,538.066E+03
317,8.51356E-03,9.13929E-03,416.109,890.047E+03
318,8.35249E-03,9.13448E-03,416.439,1.21695E+06
319,8.19235E-03,9.13074E-03,416.730,1.51827E+06
320,8.83820E-03,8.94923E-03,415.012,223.843E+03
321,8.67629E-03,8.94004E-03,415.402,583.545E+03
322,8.51445E-03,8.93260E-03,415.749,926.908E+03
323,8.35479E-03,8.92674E-03,416.050,1.25576E+06
324,8.19487E-03,8.92365E-03,416.318,1.53227E+06
325,8.83983E-03,8.74590E-03,414.679,266.975E+03
326,8.67659E-03,8.73396E-03,415.049,614.102E+03
327,8.51745E-03,8.72434E-03,415.358,985.538E+03
328,8.35783E-03,8.71891E-03,415.632,1.27641E+06
329,8.19885E-03,8.71530E-03,415.864,1.52043E+06
