NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,8.07130E-03,7.89862E-03,395.830,1.03983E+06
2,7.94050E-03,7.00210E-03,391.217,994.672E+03
3,9.00161E-03,7.95097E-03,395.391,22.2789E+03
4,7.94115E-03,11.6302E-03,400.594,1.77071E+06
5,8.06994E-03,10.7632E-03,401.024,1.27374E+06
6,9.00210E-03,10.7617E-03,399.058,191.571E+03
7,5.14460E-39,7.99670E-03,396.695,1.47875E+06
8,496.060E-45,7.00275E-03,389.597,-236.024E+03
9,3.86017E-39,10.7385E-03,404.557,1.26586E+06
10,-657.209E-45,11.7273E-03,403.243,-184.100E+03
11,8.07557E-03,7.71715E-03,395.188,779.182E+03
12,8.07745E-03,7.54383E-03,394.528,645.839E+03
13,8.06418E-03,7.37142E-03,393.773,569.395E+03
14,8.04536E-03,7.20006E-03,392.915,973.422E+03
15,8.20933E-03,7.07234E-03,393.244,1.51101E+06
16,8.38847E-03,7.20750E-03,394.094,531.155E+03
17,8.53117E-03,7.32727E-03,394.684,451.131E+03
18,8.65282E-03,7.44343E-03,395.072,-76.9046E+03
19,8.76745E-03,7.56848E-03,395.335,40.6104E+03
20,8.89726E-03,7.71783E-03,395.466,34.3681E+03
21,8.81364E-03,7.88801E-03,395.641,378.013E+03
22,8.66494E-03,7.87662E-03,395.754,526.021E+03
23,8.51853E-03,7.87115E-03,395.803,625.583E+03
24,8.37381E-03,7.87649E-03,395.830,778.241E+03
25,8.22299E-03,7.88469E-03,395.830,906.104E+03
26,8.05701E-03,11.4491E-03,400.802,1.20803E+06
27,8.07077E-03,11.2849E-03,400.949,787.313E+03
28,8.08173E-03,11.1129E-03,401.019,859.528E+03
29,8.07630E-03,10.9451E-03,401.047,972.173E+03
30,8.22401E-03,10.7847E-03,400.808,1.10307E+06
31,8.37560E-03,10.8005E-03,400.575,966.984E+03
32,8.52102E-03,10.8140E-03,400.334,761.010E+03
33,8.66509E-03,10.8163E-03,400.055,645.761E+03
34,8.81426E-03,10.8131E-03,399.712,430.692E+03
35,8.89919E-03,10.9880E-03,399.848,107.490E+03
36,8.76375E-03,11.1372E-03,400.305,95.0847E+03
37,8.64542E-03,11.2613E-03,400.510,-69.2617E+03
38,8.52520E-03,11.3704E-03,400.610,830.538E+03
39,8.39077E-03,11.4757E-03,400.666,2.13757E+06
40,8.21716E-03,11.6000E-03,400.577,2.93578E+06
41,8.05810E-03,10.5650E-03,400.960,1.51865E+06
42,8.04889E-03,10.3613E-03,400.840,1.75348E+06
43,8.04007E-03,10.1571E-03,400.678,1.89448E+06
44,8.03480E-03,9.95071E-03,400.462,1.94929E+06
45,8.03084E-03,9.74505E-03,400.203,1.92760E+06
46,8.02933E-03,9.53863E-03,399.895,1.88318E+06
47,8.02894E-03,9.33264E-03,399.543,1.83295E+06
48,8.03043E-03,9.12642E-03,399.144,1.81492E+06
49,8.03300E-03,8.91990E-03,398.700,1.79136E+06
50,8.03774E-03,8.71371E-03,398.210,1.74505E+06
51,8.04365E-03,8.50696E-03,397.674,1.64094E+06
52,8.05244E-03,8.30204E-03,397.099,1.47854E+06
53,8.06118E-03,8.09792E-03,396.479,1.25823E+06
54,9.00167E-03,8.15335E-03,395.529,116.350E+03
55,9.00169E-03,8.35421E-03,395.802,126.397E+03
56,9.00170E-03,8.55643E-03,396.109,200.914E+03
57,9.00171E-03,8.75733E-03,396.428,245.016E+03
58,9.00171E-03,8.95888E-03,396.743,307.169E+03
59,9.00171E-03,9.15869E-03,397.045,338.972E+03
