NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,32.0706E-03,40.4700E-03,538.908,1.58831E+06
2,29.1550E-03,40.4700E-03,538.172,2.74339E+06
3,26.2394E-03,40.4700E-03,536.206,6.75298E+06
4,23.3238E-03,40.4700E-03,533.536,10.3976E+06
5,20.4082E-03,40.4700E-03,530.752,13.8110E+06
6,17.4927E-03,40.4700E-03,528.122,16.9629E+06
7,14.5772E-03,40.4700E-03,525.740,19.7560E+06
8,11.6617E-03,40.4700E-03,523.657,22.0634E+06
9,8.74625E-03,40.4700E-03,521.929,23.7882E+06
10,5.83082E-03,40.4700E-03,520.617,24.9198E+06
11,2.91541E-03,40.4700E-03,519.779,25.5639E+06
12,-1.11970E-30,40.4700E-03,519.411,25.8353E+06
13,32.0707E-03,37.1292E-03,540.185,1.03350E+06
14,29.1550E-03,37.1292E-03,539.344,2.68578E+06
15,26.2394E-03,37.1293E-03,536.970,6.07185E+06
16,23.3238E-03,37.1293E-03,534.070,9.57929E+06
17,20.4082E-03,37.1293E-03,531.181,12.8363E+06
18,17.4927E-03,37.1294E-03,528.498,15.7886E+06
19,14.5772E-03,37.1294E-03,526.082,18.4104E+06
20,11.6617E-03,37.1294E-03,523.967,20.6111E+06
21,8.74624E-03,37.1295E-03,522.202,22.2569E+06
22,5.83081E-03,37.1295E-03,520.854,23.3369E+06
23,2.91540E-03,37.1295E-03,519.986,24.0399E+06
24,2.95411E-33,37.1295E-03,519.603,24.2328E+06
25,32.0707E-03,33.7885E-03,542.874,436.179E+03
26,29.1550E-03,33.7885E-03,541.358,2.59736E+06
27,26.2393E-03,33.7885E-03,538.251,5.19561E+06
28,23.3237E-03,33.7886E-03,534.943,8.05107E+06
29,20.4081E-03,33.7887E-03,531.834,10.6729E+06
30,17.4926E-03,33.7887E-03,529.035,12.8997E+06
31,14.5771E-03,33.7888E-03,526.542,14.8464E+06
32,11.6616E-03,33.7889E-03,524.335,16.5592E+06
33,8.74620E-03,33.7889E-03,522.454,18.0937E+06
34,5.83079E-03,33.7889E-03,520.968,19.3249E+06
35,2.91539E-03,33.7890E-03,519.995,20.1954E+06
36,7.07074E-33,33.7890E-03,519.566,20.6857E+06
37,32.0707E-03,30.4476E-03,544.522,1.24450E+06
38,29.1549E-03,30.4477E-03,542.568,3.71976E+06
39,26.2393E-03,30.4477E-03,539.413,6.09904E+06
40,23.3236E-03,30.4478E-03,535.859,8.02894E+06
41,20.4080E-03,30.4479E-03,532.588,9.86875E+06
42,17.4925E-03,30.4481E-03,529.658,11.3838E+06
43,14.5770E-03,30.4482E-03,527.104,12.3882E+06
44,11.6616E-03,30.4483E-03,524.849,13.2660E+06
45,8.74614E-03,30.4484E-03,522.619,14.8111E+06
46,5.83075E-03,30.4484E-03,520.797,16.7149E+06
47,2.91537E-03,30.4484E-03,519.637,17.9218E+06
48,2.86250E-36,30.4484E-03,519.130,19.0030E+06
