NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,9.00015E-03,15.4690E-03,33.6434,-13.6394E+06
2,9.00088E-03,22.4694E-03,34.9719,60.3134E+06
3,11.0011E-03,22.4691E-03,38.0558,66.3426E+06
4,11.0018E-03,30.4693E-03,36.5888,107.577E+06
5,367.805E-12,30.4697E-03,28.3247,115.648E+06
6,367.805E-12,12.5695E-03,26.2351,227.868E+03
7,8.00006E-03,12.4690E-03,28.8727,3.61963E+06
8,9.00008E-03,12.4689E-03,29.0440,2.12080E+06
11,9.00023E-03,16.3037E-03,34.7421,-17.8449E+06
12,9.00035E-03,17.2495E-03,35.0116,-4.43651E+06
13,9.00047E-03,18.3211E-03,35.3169,10.3097E+06
14,9.00060E-03,19.5352E-03,35.4014,25.1859E+06
15,9.00073E-03,20.9108E-03,35.5204,40.6086E+06
16,11.0013E-03,24.4692E-03,38.0044,75.3771E+06
17,11.0015E-03,27.0748E-03,37.5612,95.9944E+06
18,7.33447E-03,30.4695E-03,31.8067,110.330E+06
19,3.66722E-03,30.4697E-03,29.3117,114.366E+06
20,367.805E-12,27.2884E-03,27.3647,106.735E+06
21,367.805E-12,24.6430E-03,27.1098,87.0611E+06
22,367.805E-12,22.4431E-03,27.2002,63.8073E+06
23,367.805E-12,20.6137E-03,27.1005,43.9312E+06
24,367.805E-12,19.0925E-03,26.9292,29.6504E+06
25,367.805E-12,17.8274E-03,26.7834,19.8657E+06
26,367.805E-12,16.7755E-03,26.6321,15.7441E+06
27,367.805E-12,15.9007E-03,26.5120,12.4836E+06
28,367.805E-12,15.1733E-03,26.4142,8.89264E+06
29,367.805E-12,14.5684E-03,26.3446,5.91518E+06
30,367.805E-12,14.0653E-03,26.2972,3.65280E+06
31,367.805E-12,13.6471E-03,26.2678,1.96011E+06
32,367.805E-12,13.2992E-03,26.2495,854.578E+03
33,367.805E-12,13.0100E-03,26.2400,529.684E+03
34,367.805E-12,12.7694E-03,26.2355,347.787E+03
35,200.017E-06,12.5694E-03,26.2378,162.446E+03
36,400.035E-06,12.5692E-03,26.2448,-165.776E+03
37,600.049E-06,12.5689E-03,26.2563,-169.265E+03
38,800.069E-06,12.5684E-03,26.2726,114.791E+03
39,1.00008E-03,12.5679E-03,26.2928,98.8967E+03
40,1.20010E-03,12.5672E-03,26.3177,-20.7286E+03
41,1.40011E-03,12.5664E-03,26.3469,-9.79552E+03
42,1.60013E-03,12.5654E-03,26.3808,101.038E+03
43,1.80014E-03,12.5644E-03,26.4190,-3.47980E+03
44,2.00016E-03,12.5632E-03,26.4617,103.134E+03
45,2.20017E-03,12.5618E-03,26.5087,12.6811E+03
46,2.40019E-03,12.5604E-03,26.5600,131.881E+03
47,2.60020E-03,12.5588E-03,26.6155,46.3455E+03
48,2.80021E-03,12.5571E-03,26.6753,-5.89461E+03
49,3.00022E-03,12.5553E-03,26.7393,-319.209E+03
50,3.20023E-03,12.5534E-03,26.8076,-67.7633E+03
51,3.40024E-03,12.5513E-03,26.8795,287.438E+03
52,3.60025E-03,12.5491E-03,26.9547,122.910E+03
53,3.80025E-03,12.5468E-03,27.0336,114.984E+03
54,4.00026E-03,12.5443E-03,27.1158,-1.80034E+03
55,4.20026E-03,12.5417E-03,27.2015,208.800E+03
56,4.40027E-03,12.5390E-03,27.2900,113.725E+03
57,4.60027E-03,12.5362E-03,27.3815,87.3468E+03
58,4.80027E-03,12.5333E-03,27.4758,310.830E+03
59,5.00026E-03,12.5302E-03,27.5721,86.6701E+03
60,5.20027E-03,12.5270E-03,27.6700,372.846E+03
61,5.40026E-03,12.5236E-03,27.7694,230.647E+03
62,5.60026E-03,12.5202E-03,27.8694,190.881E+03
63,5.80025E-03,12.5166E-03,27.9707,46.5386E+03
64,6.00024E-03,12.5129E-03,28.0728,554.171E+03
65,6.20023E-03,12.5091E-03,28.1758,326.621E+03
66,6.40022E-03,12.5051E-03,28.2691,1.61408E+06
67,6.60020E-03,12.5010E-03,28.3635,798.736E+03
68,6.80019E-03,12.4968E-03,28.4542,457.158E+03
69,7.00017E-03,12.4925E-03,28.5471,2.13158E+06
70,7.20016E-03,12.4881E-03,28.6231,1.51410E+06
71,7.40012E-03,12.4835E-03,28.7140,2.33248E+06
72,7.60012E-03,12.4788E-03,28.7551,2.05998E+06
73,7.80007E-03,12.4739E-03,28.8502,1.93709E+06
74,8.20005E-03,12.4690E-03,28.9532,4.08737E+06
75,8.51240E-03,12.4690E-03,28.9218,2.32217E+06
76,9.00015E-03,12.9690E-03,28.9839,1.27360E+06
77,9.00014E-03,13.6081E-03,29.5630,3.20058E+06
78,9.00022E-03,14.4250E-03,29.8883,1.33152E+06
100,8.01717E-03,12.7249E-03,28.9306,3.45195E+06
101,7.60217E-03,12.8717E-03,28.8215,1.71136E+06
102,8.21897E-03,12.8380E-03,28.9437,2.80232E+06
103,8.40912E-03,13.6169E-03,29.2216,3.45279E+06
104,8.28196E-03,16.2503E-03,32.8350,-8.86080E+06
105,760.248E-06,16.0713E-03,26.5904,12.6431E+06
106,8.17225E-03,17.1893E-03,33.2097,-2.64296E+06
107,8.38327E-03,15.3834E-03,31.7004,-4.17758E+06
108,888.371E-06,16.9471E-03,26.7428,16.0689E+06
109,8.04224E-03,18.2307E-03,33.2724,9.43439E+06
110,7.88676E-03,19.3811E-03,33.2187,23.9783E+06
111,1.02448E-03,17.9897E-03,26.9079,20.3843E+06
112,7.68645E-03,20.6383E-03,32.8348,39.0677E+06
113,1.15424E-03,19.2183E-03,27.0965,29.3360E+06
114,7.38010E-03,21.9838E-03,32.2355,54.5576E+06
115,1.29984E-03,20.6597E-03,27.2715,43.341E+06
116,2.86704E-03,12.8582E-03,26.6998,223.053E+03
117,3.98726E-03,12.7949E-03,27.1134,321.228E+03
118,7.24067E-03,12.7741E-03,28.6661,2.05157E+06
119,3.39475E-03,12.7431E-03,26.8788,450.377E+03
120,5.58477E-03,12.8377E-03,27.8710,1.16130E+06
121,6.59090E-03,12.8597E-03,28.3828,2.41999E+06
122,5.18492E-03,12.8128E-03,27.6690,956.393E+03
123,2.44255E-03,12.8547E-03,26.5746,300.000E+03
124,832.906E-06,12.7673E-03,26.2770,157.650E+03
125,1.63494E-03,12.7998E-03,26.3891,168.644E+03
126,4.38285E-03,12.8120E-03,27.2862,465.412E+03
127,6.00858E-03,12.7827E-03,28.0840,1.40849E+06
128,3.79066E-03,12.7825E-03,27.0321,271.717E+03
129,3.10153E-03,12.8513E-03,26.7766,115.331E+03
130,5.37843E-03,12.8440E-03,27.7664,1.28474E+06
131,5.80348E-03,12.8131E-03,27.9812,1.11460E+06
132,6.81560E-03,12.8610E-03,28.4875,2.62767E+06
133,457.822E-06,14.2044E-03,26.3267,3.75365E+06
134,540.986E-06,14.7178E-03,26.3856,6.07376E+06
135,8.44270E-03,14.4725E-03,30.4844,3.74438E+06
136,641.010E-06,15.3361E-03,26.4723,9.11075E+06
137,7.33521E-03,17.0045E-03,31.5603,4.41383E+06
138,7.56083E-03,16.1057E-03,31.2624,5.02748E+06
139,1.76576E-03,16.9225E-03,26.9177,16.4517E+06
140,7.06724E-03,17.9890E-03,31.5334,9.66764E+06
