NodeLabel,xCoordinates,yCoordinates,Temperature,Stress
1,32.0755E-03,39.7652E-03,567.930,647.462E+03
2,29.1595E-03,39.7652E-03,567.884,284.386E+03
3,26.2436E-03,39.7652E-03,567.731,769.621E+03
4,23.3276E-03,39.7652E-03,567.576,1.13792E+06
5,20.4117E-03,39.7652E-03,567.448,1.46875E+06
6,17.4957E-03,39.7652E-03,567.340,1.70161E+06
7,14.5798E-03,39.7652E-03,567.248,1.87030E+06
8,11.6638E-03,39.7652E-03,567.169,1.99642E+06
9,8.74786E-03,39.7652E-03,567.105,2.08994E+06
10,5.83191E-03,39.7652E-03,567.056,2.15569E+06
11,2.91595E-03,39.7652E-03,567.025,2.19565E+06
12,-8.77019E-33,39.7652E-03,567.011,2.23476E+06
13,32.0755E-03,36.4240E-03,568.535,378.422E+03
14,29.1595E-03,36.4240E-03,568.300,340.274E+03
15,26.2436E-03,36.4240E-03,568.048,675.818E+03
16,23.3276E-03,36.4240E-03,567.871,892.963E+03
17,20.4117E-03,36.4240E-03,567.737,994.653E+03
18,17.4957E-03,36.4240E-03,567.628,1.14263E+06
19,14.5798E-03,36.4240E-03,567.535,1.27199E+06
20,11.6638E-03,36.4240E-03,567.454,1.36836E+06
21,8.74786E-03,36.4240E-03,567.387,1.43888E+06
22,5.83190E-03,36.4240E-03,567.336,1.48742E+06
23,2.91595E-03,36.4240E-03,567.304,1.52596E+06
24,53.1169E-36,36.4240E-03,567.289,1.55776E+06
25,32.0755E-03,33.0828E-03,569.738,34.9794E+03
26,29.1595E-03,33.0828E-03,568.745,389.074E+03
27,26.2436E-03,33.0828E-03,568.348,483.345E+03
28,23.3276E-03,33.0828E-03,568.137,524.951E+03
29,20.4117E-03,33.0828E-03,567.995,445.858E+03
30,17.4957E-03,33.0828E-03,567.882,265.696E+03
31,14.5798E-03,33.0828E-03,567.786,139.622E+03
32,11.6638E-03,33.0828E-03,567.699,123.102E+03
33,8.74785E-03,33.0828E-03,567.625,120.796E+03
34,5.83190E-03,33.0828E-03,567.565,106.437E+03
35,2.91595E-03,33.0829E-03,567.528,91.0201E+03
36,68.7761E-36,33.0829E-03,567.512,76.6976E+03
37,32.0755E-03,29.7416E-03,569.886,145.762E+03
38,29.1595E-03,29.7416E-03,568.934,545.321E+03
39,26.2436E-03,29.7416E-03,568.573,480.801E+03
40,23.3276E-03,29.7416E-03,568.362,328.596E+03
41,20.4117E-03,29.7416E-03,568.215,190.430E+03
42,17.4957E-03,29.7416E-03,568.101,-39.5427E+03
43,14.5797E-03,29.7416E-03,568.006,-297.817E+03
44,11.6638E-03,29.7416E-03,567.911,-499.003E+03
45,8.74785E-03,29.7417E-03,567.808,-604.161E+03
46,5.83190E-03,29.7417E-03,567.731,-697.183E+03
47,2.91595E-03,29.7417E-03,567.692,-789.784E+03
48,-234.681E-39,29.7417E-03,567.673,-837.169E+03
